Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
386,"t=22.97,h=36.25,p=1011.92",62,18,False,False
387,"t=22.97,h=36.25,p=1011.92",61,16,False,False
388,"t=22.97,h=36.25,p=1011.92",62,17,False,False
389,"t=22.97,h=36.25,p=1011.92",61,17,False,False
390,"t=22.97,h=36.25,p=1011.92",62,5,False,False
391,"t=22.97,h=36.25,p=1011.92",61,6,False,False
392,"t=22.97,h=36.25,p=1011.92",62,6,False,False
393,"t=22.97,h=36.25,p=1011.92",61,5,False,False
394,"t=22.97,h=36.25,p=1011.92",62,6,False,False
395,"t=22.97,h=36.25,p=1011.92",61,13,False,False
396,"t=22.98,h=36.23,p=1011.93",62,22,False,False
397,"t=22.98,h=36.23,p=1011.93",71,12,False,False
398,"t=22.98,h=36.23,p=1011.93",63,8,False,False
399,"t=22.98,h=36.23,p=1011.93",61,7,False,False
400,"t=22.98,h=36.23,p=1011.93",62,9,False,False
401,"t=22.98,h=36.23,p=1011.93",86,46,False,False
402,"t=22.98,h=36.23,p=1011.93",64,19,False,False
403,"t=22.98,h=36.23,p=1011.93",61,5,False,False
404,"t=22.98,h=36.23,p=1011.93",62,5,False,False
405,"t=22.98,h=36.23,p=1011.93",61,5,False,False
406,"t=22.97,h=36.22,p=1011.90",62,29,False,False
407,"t=22.97,h=36.22,p=1011.90",62,5,False,False
408,"t=22.97,h=36.22,p=1011.90",62,5,False,False
409,"t=22.97,h=36.22,p=1011.90",61,5,False,False
410,"t=22.97,h=36.22,p=1011.90",62,8,False,False
411,"t=22.97,h=36.22,p=1011.90",61,42,False,False
412,"t=22.97,h=36.22,p=1011.90",63,21,False,False
413,"t=22.97,h=36.22,p=1011.90",61,15,False,False
414,"t=22.97,h=36.22,p=1011.90",62,8,False,False
415,"t=22.97,h=36.25,p=1011.95",61,7,False,False
416,"t=22.97,h=36.25,p=1011.95",62,6,False,False
417,"t=22.97,h=36.25,p=1011.95",61,5,False,False
418,"t=22.97,h=36.25,p=1011.95",62,5,False,False
419,"t=22.97,h=36.25,p=1011.95",61,6,False,False
420,"t=22.97,h=36.25,p=1011.95",88,5,False,False
421,"t=22.97,h=36.25,p=1011.95",84,41,False,False
422,"t=22.97,h=36.25,p=1011.95",63,24,False,False
423,"t=22.97,h=36.25,p=1011.95",61,7,False,False
424,"t=22.97,h=36.25,p=1011.95",63,5,False,False
425,"t=22.98,h=36.21,p=1011.93",61,5,False,False
426,"t=22.98,h=36.21,p=1011.93",62,6,False,False
427,"t=22.98,h=36.21,p=1011.93",61,5,False,False
428,"t=22.98,h=36.21,p=1011.93",63,5,False,False
429,"t=22.98,h=36.21,p=1011.93",61,5,False,False
430,"t=22.98,h=36.21,p=1011.93",62,6,False,False
431,"t=22.98,h=36.21,p=1011.93",61,5,False,False
432,"t=22.98,h=36.21,p=1011.93",62,21,False,False
433,"t=22.98,h=36.21,p=1011.93",62,11,False,False
434,"t=22.98,h=36.21,p=1011.93",62,12,False,False
435,"t=22.98,h=36.22,p=1011.94",61,11,False,False
436,"t=22.98,h=36.22,p=1011.94",62,12,False,False
437,"t=22.98,h=36.22,p=1011.94",61,16,False,False
438,"t=22.98,h=36.22,p=1011.94",63,5,False,False
439,"t=22.98,h=36.22,p=1011.94",61,5,False,False
440,"t=22.98,h=36.22,p=1011.94",62,5,False,False
441,"t=22.98,h=36.22,p=1011.94",61,6,False,False
442,"t=22.98,h=36.22,p=1011.94",62,15,False,False
443,"t=22.98,h=36.22,p=1011.94",63,5,False,False
444,"t=22.98,h=36.22,p=1011.94",62,5,False,False
445,"t=22.97,h=36.21,p=1011.95",61,6,False,False
446,"t=22.97,h=36.21,p=1011.95",62,5,False,False
447,"t=22.97,h=36.21,p=1011.95",61,27,False,False
448,"t=22.97,h=36.21,p=1011.95",63,6,False,False
449,"t=22.97,h=36.21,p=1011.95",61,5,False,False
450,"t=22.97,h=36.21,p=1011.95",62,5,False,False
451,"t=22.97,h=36.21,p=1011.95",61,6,False,False
452,"t=22.97,h=36.21,p=1011.95",62,5,False,False
453,"t=22.97,h=36.21,p=1011.95",61,6,False,False
454,"t=22.98,h=36.22,p=1011.94",63,5,False,False
455,"t=22.98,h=36.22,p=1011.94",61,5,False,False
456,"t=22.98,h=36.22,p=1011.94",62,5,False,False
457,"t=22.98,h=36.22,p=1011.94",61,5,False,False
458,"t=22.98,h=36.22,p=1011.94",62,5,False,False
459,"t=22.98,h=36.22,p=1011.94",61,15,False,False
460,"t=22.98,h=36.22,p=1011.94",70,5,False,False
461,"t=22.98,h=36.22,p=1011.94",62,17,False,False
462,"t=22.98,h=36.22,p=1011.94",61,17,False,False
463,"t=22.98,h=36.22,p=1011.94",62,5,False,False
464,"t=22.98,h=36.21,p=1011.92",61,5,False,False
465,"t=22.98,h=36.21,p=1011.92",62,27,False,False
466,"t=22.98,h=36.21,p=1011.92",62,18,False,False
467,"t=22.98,h=36.21,p=1011.92",62,17,False,False
468,"t=22.98,h=36.21,p=1011.92",61,12,False,False
469,"t=22.98,h=36.21,p=1011.92",63,11,False,False
470,"t=22.98,h=36.21,p=1011.92",61,27,False,False
471,"t=22.98,h=36.21,p=1011.92",64,6,False,False
472,"t=22.98,h=36.21,p=1011.92",61,7,False,False
473,"t=22.98,h=36.21,p=1011.92",62,5,False,False
474,"t=22.96,h=36.22,p=1011.90",61,5,False,False
475,"t=22.96,h=36.22,p=1011.90",62,38,False,False
476,"t=22.96,h=36.22,p=1011.90",62,8,False,False
477,"t=22.96,h=36.22,p=1011.90",62,5,False,False
478,"t=22.96,h=36.22,p=1011.90",61,5,False,False
479,"t=22.96,h=36.22,p=1011.90",62,5,False,False
480,"t=22.96,h=36.22,p=1011.90",62,15,False,False
481,"t=22.96,h=36.22,p=1011.90",62,5,False,False
482,"t=22.96,h=36.22,p=1011.90",61,6,False,False
483,"t=22.97,h=36.25,p=1011.95",62,9,False,False
484,"t=22.97,h=36.25,p=1011.95",61,6,False,False
485,"t=22.97,h=36.25,p=1011.95",62,5,False,False
486,"t=22.97,h=36.25,p=1011.95",61,6,False,False
487,"t=22.97,h=36.25,p=1011.95",62,21,False,False
488,"t=22.97,h=36.25,p=1011.95",69,12,False,False
489,"t=22.97,h=36.25,p=1011.95",62,17,False,False
490,"t=22.97,h=36.25,p=1011.95",61,12,False,False
491,"t=22.97,h=36.25,p=1011.95",62,13,False,False
492,"t=22.97,h=36.25,p=1011.95",61,12,False,False
493,"t=22.98,h=36.23,p=1011.95",62,27,False,False
494,"t=22.98,h=36.23,p=1011.95",62,11,False,False
495,"t=22.98,h=36.23,p=1011.95",63,7,False,False
496,"t=22.98,h=36.23,p=1011.95",61,8,False,False
497,"t=22.98,h=36.23,p=1011.95",62,7,False,False
498,"t=22.98,h=36.23,p=1011.95",61,7,False,False
499,"t=22.98,h=36.23,p=1011.95",62,7,False,False
500,"t=22.98,h=36.23,p=1011.95",61,11,False,False
501,"t=22.98,h=36.23,p=1011.95",63,10,False,False
502,"t=22.98,h=36.23,p=1011.95",61,7,False,False
503,"t=22.98,h=36.22,p=1011.94",62,22,False,False
504,"t=22.98,h=36.22,p=1011.94",63,12,False,False
505,"t=22.98,h=36.22,p=1011.94",63,8,False,False
506,"t=22.98,h=36.22,p=1011.94",61,4,False,False
507,"t=22.98,h=36.22,p=1011.94",62,5,False,False
508,"t=22.98,h=36.22,p=1011.94",75,5,False,False
509,"t=22.98,h=36.22,p=1011.94",62,5,False,False
510,"t=22.98,h=36.22,p=1011.94",61,5,False,False
511,"t=22.98,h=36.22,p=1011.94",62,6,False,False
512,"t=22.98,h=36.22,p=1011.94",61,5,False,False
513,"t=22.98,h=36.23,p=1011.92",62,3,False,False
514,"t=22.98,h=36.23,p=1011.92",61,28,False,False
515,"t=22.98,h=36.23,p=1011.92",64,17,False,False
516,"t=22.98,h=36.23,p=1011.92",61,12,False,False
517,"t=22.98,h=36.23,p=1011.92",62,9,False,False
518,"t=22.98,h=36.23,p=1011.92",61,12,False,False
519,"t=22.98,h=36.23,p=1011.92",62,41,False,False
520,"t=22.98,h=36.23,p=1011.92",62,6,False,False
521,"t=22.98,h=36.23,p=1011.92",62,5,False,False
522,"t=22.98,h=36.20,p=1011.91",62,5,False,False
523,"t=22.98,h=36.20,p=1011.91",62,5,False,False
524,"t=22.98,h=36.20,p=1011.91",61,6,False,False
525,"t=22.98,h=36.20,p=1011.91",62,5,False,False
526,"t=22.98,h=36.20,p=1011.91",61,5,False,False
527,"t=22.98,h=36.20,p=1011.91",62,5,False,False
528,"t=22.98,h=36.20,p=1011.91",62,5,False,False
529,"t=22.98,h=36.20,p=1011.91",62,5,False,False
530,"t=22.98,h=36.20,p=1011.91",62,5,False,False
531,"t=22.98,h=36.20,p=1011.91",65,27,False,False
532,"t=22.98,h=36.22,p=1011.94",70,17,False,False
533,"t=22.98,h=36.22,p=1011.94",62,17,False,False
534,"t=22.98,h=36.22,p=1011.94",61,12,False,False
535,"t=22.98,h=36.22,p=1011.94",62,7,False,False
536,"t=22.98,h=36.22,p=1011.94",61,12,False,False
537,"t=22.98,h=36.22,p=1011.94",74,27,False,False
538,"t=22.98,h=36.22,p=1011.94",62,17,False,False
539,"t=22.98,h=36.22,p=1011.94",62,6,False,False
540,"t=22.98,h=36.22,p=1011.94",61,5,False,False
541,"t=22.98,h=36.22,p=1011.94",63,5,False,False
542,"t=22.98,h=36.20,p=1011.94",61,5,False,False
543,"t=22.98,h=36.20,p=1011.94",62,5,False,False
544,"t=22.98,h=36.20,p=1011.94",61,16,False,False
545,"t=22.98,h=36.20,p=1011.94",63,5,False,False
546,"t=22.98,h=36.20,p=1011.94",61,5,False,False
547,"t=22.98,h=36.20,p=1011.94",62,5,False,False
548,"t=22.98,h=36.20,p=1011.94",61,5,False,False
549,"t=22.98,h=36.20,p=1011.94",62,43,False,False
550,"t=22.98,h=36.20,p=1011.94",62,17,False,False
551,"t=22.98,h=36.26,p=1011.92",62,5,False,False
552,"t=22.98,h=36.26,p=1011.92",61,5,False,False
553,"t=22.98,h=36.26,p=1011.92",62,5,False,False
554,"t=22.98,h=36.26,p=1011.92",65,5,False,False
555,"t=22.98,h=36.26,p=1011.92",62,5,False,False
556,"t=22.98,h=36.26,p=1011.92",61,5,False,False
557,"t=22.98,h=36.26,p=1011.92",63,5,False,False
558,"t=22.98,h=36.26,p=1011.92",61,5,False,False
559,"t=22.98,h=36.26,p=1011.92",62,6,False,False
560,"t=22.98,h=36.26,p=1011.92",61,5,False,False
561,"t=22.98,h=36.24,p=1011.96",62,37,False,False
562,"t=22.98,h=36.24,p=1011.96",69,17,False,False
563,"t=22.98,h=36.24,p=1011.96",63,5,False,False
564,"t=22.98,h=36.24,p=1011.96",61,6,False,False
565,"t=22.98,h=36.24,p=1011.96",63,5,False,False
566,"t=22.98,h=36.24,p=1011.96",61,5,False,False
567,"t=22.98,h=36.24,p=1011.96",62,5,False,False
568,"t=22.98,h=36.24,p=1011.96",61,5,False,False
569,"t=22.98,h=36.24,p=1011.96",63,6,False,False
570,"t=22.98,h=36.24,p=1011.96",61,5,False,False
571,"t=22.97,h=36.23,p=1011.89",62,7,False,False
572,"t=22.97,h=36.23,p=1011.89",88,5,False,False
573,"t=22.97,h=36.23,p=1011.89",63,15,False,False
574,"t=22.97,h=36.23,p=1011.89",70,9,False,False
575,"t=22.97,h=36.23,p=1011.89",62,6,False,False
576,"t=22.97,h=36.23,p=1011.89",61,6,False,False
577,"t=22.97,h=36.23,p=1011.89",62,5,False,False
578,"t=22.97,h=36.23,p=1011.89",61,5,False,False
579,"t=22.97,h=36.23,p=1011.89",63,6,False,False
580,"t=22.98,h=36.25,p=1011.93",61,29,False,False
581,"t=22.98,h=36.25,p=1011.93",64,16,False,False
582,"t=22.98,h=36.25,p=1011.93",61,5,False,False
583,"t=22.98,h=36.25,p=1011.93",63,5,False,False
584,"t=22.98,h=36.25,p=1011.93",61,6,False,False
585,"t=22.98,h=36.25,p=1011.93",62,40,False,False
586,"t=22.98,h=36.25,p=1011.93",63,5,False,False
587,"t=22.98,h=36.25,p=1011.93",62,5,False,False
588,"t=22.98,h=36.25,p=1011.93",61,5,False,False
589,"t=22.98,h=36.25,p=1011.93",63,5,False,False
590,"t=22.98,h=36.20,p=1011.90",61,27,False,False
591,"t=22.98,h=36.20,p=1011.90",64,17,False,False
592,"t=22.98,h=36.20,p=1011.90",61,19,False,False
593,"t=22.98,h=36.20,p=1011.90",62,11,False,False
594,"t=22.98,h=36.20,p=1011.90",61,12,False,False
595,"t=22.98,h=36.20,p=1011.90",62,15,False,False
596,"t=22.98,h=36.20,p=1011.90",62,6,False,False
597,"t=22.98,h=36.20,p=1011.90",62,12,False,False
598,"t=22.98,h=36.20,p=1011.90",61,5,False,False
599,"t=22.98,h=36.20,p=1011.90",62,6,False,False
600,"t=22.99,h=36.20,p=1011.92",61,38,False,False
601,"t=22.99,h=36.20,p=1011.92",65,7,False,False
602,"t=22.99,h=36.20,p=1011.92",61,5,False,False
603,"t=22.99,h=36.20,p=1011.92",63,5,False,False
604,"t=22.99,h=36.20,p=1011.92",61,5,False,False
605,"t=22.99,h=36.20,p=1011.92",63,5,False,False
606,"t=22.99,h=36.20,p=1011.92",61,5,False,False
607,"t=22.99,h=36.20,p=1011.92",63,13,False,False
608,"t=22.99,h=36.20,p=1011.92",61,5,False,False
609,"t=22.99,h=36.20,p=1011.92",62,5,False,False
610,"t=22.99,h=36.25,p=1011.92",62,5,False,False
611,"t=22.99,h=36.25,p=1011.92",62,5,False,False
612,"t=22.99,h=36.25,p=1011.92",61,27,False,False
613,"t=22.99,h=36.25,p=1011.92",71,5,False,False
614,"t=22.99,h=36.25,p=1011.92",62,6,False,False
615,"t=22.99,h=36.25,p=1011.92",61,5,False,False
616,"t=22.99,h=36.25,p=1011.92",62,5,False,False
617,"t=22.99,h=36.25,p=1011.92",61,26,False,False
618,"t=22.99,h=36.25,p=1011.92",64,5,False,False
619,"t=22.98,h=36.22,p=1011.90",61,6,False,False
620,"t=22.98,h=36.22,p=1011.90",62,5,False,False
621,"t=22.98,h=36.22,p=1011.90",61,5,False,False
622,"t=22.98,h=36.22,p=1011.90",62,22,False,False
623,"t=22.98,h=36.22,p=1011.90",62,8,False,False
624,"t=22.98,h=36.22,p=1011.90",62,7,False,False
625,"t=22.98,h=36.22,p=1011.90",61,5,False,False
626,"t=22.98,h=36.22,p=1011.90",62,5,False,False
627,"t=22.98,h=36.22,p=1011.90",61,15,False,False
628,"t=22.98,h=36.22,p=1011.90",64,3,False,False
629,"t=22.98,h=36.19,p=1011.89",61,4,False,False
630,"t=22.98,h=36.19,p=1011.89",63,3,False,False
631,"t=22.98,h=36.19,p=1011.89",62,3,False,False
632,"t=22.98,h=36.19,p=1011.89",63,19,False,False
633,"t=22.98,h=36.19,p=1011.89",62,5,False,False
634,"t=22.98,h=36.19,p=1011.89",63,3,False,False
635,"t=22.98,h=36.19,p=1011.89",83,5,False,False
636,"t=22.98,h=36.19,p=1011.89",86,21,False,False
637,"t=22.98,h=36.19,p=1011.89",62,13,False,False
638,"t=22.98,h=36.19,p=1011.89",62,8,False,False
639,"t=22.98,h=36.21,p=1011.90",61,11,False,False
640,"t=22.98,h=36.21,p=1011.90",62,11,False,False
641,"t=22.98,h=36.21,p=1011.90",61,5,False,False
642,"t=22.98,h=36.21,p=1011.90",62,44,False,False
643,"t=22.98,h=36.21,p=1011.90",62,17,False,False
644,"t=22.98,h=36.21,p=1011.90",62,5,False,False
645,"t=22.98,h=36.21,p=1011.90",61,5,False,False
646,"t=22.98,h=36.21,p=1011.90",62,5,False,False
647,"t=22.98,h=36.21,p=1011.90",61,6,False,False
648,"t=22.98,h=36.22,p=1011.89",63,5,False,False
649,"t=22.98,h=36.22,p=1011.89",61,5,False,False
650,"t=22.98,h=36.22,p=1011.89",62,5,False,False
651,"t=22.98,h=36.22,p=1011.89",61,5,False,False
652,"t=22.98,h=36.22,p=1011.89",63,6,False,False
653,"t=22.98,h=36.22,p=1011.89",61,5,False,False
654,"t=22.98,h=36.22,p=1011.89",62,16,False,False
655,"t=22.98,h=36.22,p=1011.89",69,6,False,False
656,"t=22.98,h=36.22,p=1011.89",62,5,False,False
657,"t=22.98,h=36.22,p=1011.89",61,6,False,False
658,"t=22.98,h=36.24,p=1011.93",62,5,False,False
659,"t=22.98,h=36.24,p=1011.93",61,5,False,False
660,"t=22.98,h=36.24,p=1011.93",62,39,False,False
661,"t=22.98,h=36.24,p=1011.93",62,33,False,False
662,"t=22.98,h=36.24,p=1011.93",62,22,False,False
663,"t=22.98,h=36.24,p=1011.93",61,6,False,False
664,"t=22.98,h=36.24,p=1011.93",62,5,False,False
665,"t=22.98,h=36.24,p=1011.93",61,5,False,False
666,"t=22.98,h=36.24,p=1011.93",62,5,False,False
667,"t=22.98,h=36.24,p=1011.93",61,6,False,False
668,"t=22.99,h=36.24,p=1011.92",62,5,False,False
669,"t=22.99,h=36.24,p=1011.92",61,5,False,False
670,"t=22.99,h=36.24,p=1011.92",62,5,False,False
671,"t=22.99,h=36.24,p=1011.92",61,5,False,False
672,"t=22.99,h=36.24,p=1011.92",63,39,False,False
673,"t=22.99,h=36.24,p=1011.92",69,17,False,False
674,"t=22.99,h=36.24,p=1011.92",62,12,False,False
675,"t=22.99,h=36.24,p=1011.92",61,12,False,False
676,"t=22.99,h=36.24,p=1011.92",84,12,False,False
677,"t=22.99,h=36.24,p=1011.92",61,13,False,False
678,"t=22.98,h=36.24,p=1011.91",63,40,False,False
679,"t=22.98,h=36.24,p=1011.91",62,18,False,False
680,"t=22.98,h=36.24,p=1011.91",62,3,False,False
681,"t=22.98,h=36.24,p=1011.91",61,5,False,False
682,"t=22.98,h=36.24,p=1011.91",62,5,False,False
683,"t=22.98,h=36.24,p=1011.91",61,5,False,False
684,"t=22.98,h=36.24,p=1011.91",62,5,False,False
685,"t=22.98,h=36.24,p=1011.91",61,5,False,False
686,"t=22.98,h=36.24,p=1011.91",62,5,False,False
687,"t=22.97,h=36.21,p=1011.94",61,6,False,False
688,"t=22.97,h=36.21,p=1011.94",62,5,False,False
689,"t=22.97,h=36.21,p=1011.94",62,5,False,False
690,"t=22.97,h=36.21,p=1011.94",62,39,False,False
