Chunk_ID,Size_Bytes,HashTime_uS,VerifyTime_uS,Valid
926,4096,23595,36570.70,True
927,4096,19354,36173.10,True
928,4096,21977,35887.40,True
929,4096,19696,36603.60,True
930,4096,20541,35088.60,True
931,4096,20052,35291.20,True
932,4096,19537,37859.30,True
933,4096,20120,36815.90,True
934,4096,20717,38628.90,True
935,4096,23900,36711.20,True
936,4096,19073,35299.80,True
937,4096,20033,37411.80,True
938,4096,20248,34234.10,True
939,4096,18201,36997.60,True
940,4096,22248,34971.90,True
941,4096,18873,34243.20,True
942,4096,21232,36418.30,True
943,4096,18860,36464.50,True
944,4096,21808,36610.10,True
945,4096,18780,35007.30,True
946,4096,20262,35564.40,True
947,4096,19619,38575.00,True
948,4096,21235,35593.40,True
949,4096,18379,35998.60,True
950,4096,23990,35447.00,True
951,4096,18693,35323.80,True
952,4096,19258,36706.90,True
953,4096,19083,37372.40,True
954,4096,20197,35061.20,True
955,4096,20065,36657.00,True
956,4096,18412,34344.00,True
957,4096,19565,37028.10,True
958,4096,20445,35118.20,True
959,4096,18420,35923.70,True
960,4096,19099,35757.40,True
961,4096,19222,36287.90,True
962,4096,24902,35324.90,True
963,4096,19425,36812.10,True
964,4096,18652,37361.40,True
965,4096,18785,35985.80,True
966,4096,21456,36113.50,True
967,4096,19958,35907.90,True
968,4096,18322,36397.40,True
969,4096,19182,38652.60,True
970,4096,19294,35150.40,True
971,4096,18660,38089.60,True
972,4096,19308,34832.00,True
973,4096,19465,35674.40,True
974,4096,19697,35235.00,True
975,4096,19050,37872.40,True
976,4096,19093,35831.60,True
977,4096,19453,37158.40,True
978,4096,22277,36764.50,True
979,4096,19148,37396.80,True
980,4096,19238,34864.50,True
981,4096,19035,37174.10,True
982,4096,20154,36826.30,True
983,4096,19588,35993.50,True
984,4096,19792,36077.70,True
985,4096,22903,36060.70,True
986,4096,20292,34815.10,True
987,4096,18188,36705.10,True
988,4096,21554,36634.40,True
989,4096,21174,35698.60,True
990,4096,18378,36321.60,True
991,4096,20795,34988.30,True
992,4096,17457,35715.30,True
993,4096,18548,35966.30,True
994,4096,22488,35896.60,True
995,4096,20047,37193.90,True
996,4096,19542,33291.50,True
997,4096,19495,35128.70,True
998,4096,26720,36545.20,True
999,4096,20087,37531.40,True
1000,4096,19955,38050.20,True
1001,4096,18743,36177.50,True
1002,4096,20285,36129.20,True
1003,4096,20727,37760.30,True
1004,4096,19022,37400.70,True
1005,4096,20200,38143.50,True
1006,4096,23537,35694.10,True
1007,4096,19855,34290.80,True
1008,4096,19137,34497.20,True
1009,4096,18395,35072.10,True
1010,4096,19401,35839.40,True
1011,4096,18465,37755.10,True
1012,4096,18150,37953.80,True
1013,4096,18391,35746.70,True
1014,4096,20868,38306.80,True
1015,4096,19077,36774.40,True
1016,4096,19436,37875.00,True
1017,4096,18992,36305.00,True
1018,4096,20916,36710.90,True
1019,4096,18707,35639.90,True
1020,4096,19319,35664.70,True
1021,4096,20910,36640.20,True
1022,4096,20737,36790.50,True
1023,4096,18522,36036.70,True
1024,4096,20104,36304.40,True
1025,4096,19851,38825.70,True
1026,4096,20575,35465.10,True
1027,4096,18361,37054.30,True
1028,4096,24922,37305.40,True
1029,4096,19227,36369.60,True
1030,4096,20184,34310.20,True
1031,4096,19189,35948.90,True
1032,4096,18167,38113.70,True
1033,4096,18781,36885.70,True
1034,4096,17906,36243.20,True
1035,4096,19861,36128.70,True
1036,4096,19031,36699.70,True
1037,4096,18876,36608.50,True
1038,4096,24135,36994.10,True
1039,4096,21487,36064.50,True
1040,4096,19699,37990.30,True
1041,4096,20453,36873.90,True
1042,4096,22202,36798.80,True
1043,4096,20429,36282.30,True
1044,4096,19744,37157.40,True
1045,4096,20434,36105.30,True
1046,4096,18456,35461.20,True
1047,4096,20164,38134.70,True
1048,4096,19301,35121.90,True
1049,4096,18797,36126.30,True
1050,4096,20887,36548.60,True
1051,4096,19314,37463.50,True
1052,4096,18521,36781.00,True
1053,4096,19579,36679.00,True
1054,4096,23236,35793.30,True
1055,4096,17988,35852.50,True
1056,4096,19617,36388.70,True
1057,4096,19918,35368.30,True
1058,4096,22650,35751.90,True
1059,4096,18479,36877.30,True
1060,4096,19197,35497.00,True
1061,4096,18324,37055.00,True
1062,4096,20981,34396.80,True
1063,4096,19469,35503.00,True
1064,4096,19518,35044.60,True
1065,4096,19862,35625.10,True
1066,4096,22041,35661.60,True
1067,4096,19406,35630.50,True
1068,4096,19295,36302.70,True
1069,4096,18348,34230.30,True
1070,4096,20437,36461.80,True
1071,4096,18752,38110.40,True
1072,4096,18823,38249.70,True
1073,4096,19460,35890.60,True
1074,4096,19561,34845.70,True
1075,4096,17845,36291.60,True
1076,4096,20765,35298.40,True
1077,4096,18363,36291.40,True
1078,4096,19801,35514.60,True
1079,4096,18102,37093.00,True
1080,4096,18867,36239.90,True
1081,4096,18336,34565.20,True
1082,4096,21129,38220.90,True
1083,4096,19260,36768.60,True
1084,4096,20104,36207.00,True
1085,4096,19456,35532.90,True
1086,4096,19296,35467.40,True
1087,4096,19485,35425.40,True
1088,4096,18837,39101.20,True
1089,4096,18367,37060.20,True
1090,4096,19906,36072.80,True
1091,4096,19319,35431.90,True
1092,4096,18644,36648.90,True
1093,4096,18835,37711.70,True
1094,4096,23981,36024.30,True
1095,4096,19197,36083.90,True
1096,4096,19327,38219.90,True
1097,4096,19460,36242.20,True
1098,4096,19427,36931.50,True
1099,4096,19631,35890.40,True
1100,4096,19088,36268.20,True
1101,4096,18107,37264.40,True
1102,4096,26728,37010.80,True
1103,4096,19228,35949.50,True
1104,4096,18679,36172.50,True
1105,4096,18762,35250.20,True
1106,4096,26074,36809.80,True
1107,4096,21792,35790.60,True
1108,4096,22162,35826.90,True
1109,4096,19221,37587.90,True
1110,4096,22550,36463.90,True
1111,4096,18417,36743.10,True
1112,4096,19077,33360.70,True
1113,4096,19405,46159.00,True
1114,4096,21056,36345.20,True
1115,4096,20309,37230.80,True
1116,4096,20367,35863.60,True
1117,4096,19701,35569.30,True
1118,4096,19764,37059.00,True
1119,4096,19638,35125.50,True
1120,4096,20944,35508.10,True
1121,4096,19531,38109.10,True
1122,4096,20486,36531.20,True
1123,4096,21032,38879.90,True
1124,4096,21629,35723.80,True
1125,4096,18951,37194.60,True
1126,4096,20960,34187.70,True
1127,4096,20336,37018.20,True
1128,4096,19718,36373.20,True
1129,4096,19178,34444.40,True
1130,4096,20743,36193.10,True
1131,4096,23233,36148.00,True
1132,4096,19296,35320.60,True
1133,4096,19082,36923.20,True
1134,4096,20364,38943.20,True
1135,4096,19050,35545.40,True
1136,4096,19725,36249.60,True
1137,4096,18846,38058.10,True
1138,4096,20297,34501.80,True
1139,4096,18946,33737.70,True
1140,4096,19245,35817.10,True
1141,4096,19513,36166.10,True
1142,4096,21454,36121.90,True
1143,4096,18663,36962.80,True
1144,4096,18461,36863.80,True
1145,4096,18668,36321.10,True
1146,4096,20819,35233.50,True
1147,4096,19328,36396.90,True
1148,4096,17968,35403.80,True
1149,4096,18304,37232.30,True
1150,4096,18929,35480.80,True
1151,4096,19262,36570.90,True
1152,4096,20051,35399.70,True
1153,4096,19095,34716.50,True
1154,4096,21422,35709.00,True
1155,4096,17953,36119.30,True
1156,4096,18006,37308.30,True
1157,4096,18499,36281.00,True
1158,4096,19591,37137.10,True
1159,4096,19366,35719.00,True
1160,4096,19628,35317.40,True
1161,4096,19288,36619.80,True
1162,4096,18914,35246.80,True
1163,4096,18807,33978.70,True
1164,4096,18795,34817.30,True
1165,4096,19047,36453.60,True
1166,4096,19497,37563.20,True
1167,4096,18862,35898.90,True
1168,4096,18498,36495.80,True
1169,4096,19414,37577.40,True
1170,4096,20777,36508.50,True
1171,4096,19111,37148.00,True
1172,4096,20089,36976.40,True
1173,4096,20267,35248.70,True
1174,4096,19151,34931.40,True
1175,4096,19143,35561.10,True
1176,4096,21241,36501.90,True
1177,4096,19763,36164.30,True
1178,4096,21132,36379.00,True
1179,4096,18696,36932.00,True
1180,4096,18676,37375.80,True
1181,4096,18616,35543.90,True
1182,4096,24148,36529.20,True
1183,4096,18442,35596.70,True
1184,4096,20387,36371.00,True
1185,4096,19276,34646.70,True
1186,4096,23735,33995.00,True
1187,4096,19172,34150.90,True
1188,4096,18613,37224.40,True
1189,4096,19157,38137.50,True
1190,4096,21479,36515.90,True
1191,4096,18767,35303.80,True
1192,4096,19967,34669.80,True
1193,4096,19524,36041.20,True
1194,4096,20466,35970.20,True
1195,4096,21700,38279.60,True
1196,4096,19007,37618.20,True
1197,4096,20417,36954.20,True
1198,4096,21801,36011.40,True
1199,4096,19494,38164.50,True
1200,4096,18109,35456.50,True
1201,4096,19064,43342.20,True
1202,4096,19826,40810.40,True
1203,4096,19500,37784.40,True
1204,4096,17685,34089.90,True
1205,4096,18980,35141.20,True
1206,4096,24679,36976.70,True
1207,4096,19848,36019.40,True
1208,4096,18040,37315.20,True
1209,4096,17993,36706.80,True
1210,4096,19493,36718.70,True
1211,4096,19371,36446.90,True
1212,4096,18232,36873.60,True
1213,4096,18336,37508.10,True
1214,4096,21357,34879.40,True
1215,4096,19088,37177.80,True
1216,4096,19128,35715.30,True
1217,4096,21749,36538.20,True
1218,4096,20941,37774.50,True
1219,4096,18920,37673.20,True
1220,4096,19910,36132.90,True
1221,4096,19469,37263.30,True
1222,4096,19203,36456.20,True
1223,4096,18161,34851.00,True
1224,4096,18160,36728.40,True
1225,4096,19958,39170.50,True
1226,4096,21874,35434.40,True
1227,4096,21235,37530.10,True
1228,4096,19460,38448.30,True
1229,4096,21533,36091.30,True
1230,4096,22414,35861.40,True
1231,4096,21419,38204.60,True
1232,4096,18812,35324.70,True
1233,4096,20455,38176.10,True
1234,4096,20419,38257.30,True
1235,4096,18965,35147.20,True
1236,4096,23281,36903.60,True
1237,4096,24984,36052.10,True
1238,4096,20583,35133.50,True
1239,4096,19064,37678.10,True
1240,4096,19513,35770.80,True
1241,4096,19773,35870.30,True
1242,4096,20478,39072.40,True
1243,4096,18960,35718.70,True
1244,4096,19773,36926.20,True
1245,4096,18212,35868.70,True
1246,4096,20210,34110.90,True
1247,4096,18759,38027.80,True
1248,4096,18769,34522.80,True
1249,4096,18810,36978.90,True
1250,4096,22134,35338.40,True
1251,4096,19917,35643.40,True
1252,4096,23099,35963.90,True
1253,4096,19457,35364.80,True
1254,4096,24083,38254.40,True
1255,4096,19485,36472.00,True
1256,4096,19131,34219.80,True
1257,4096,20494,35717.40,True
1258,4096,20569,35339.90,True
1259,4096,19566,36202.50,True
1260,4096,19537,35082.30,True
1261,4096,18752,36737.40,True
1262,4096,22727,34562.60,True
1263,4096,24407,35029.80,True
1264,4096,18590,36525.80,True
1265,4096,19372,35036.30,True
1266,4096,26346,36937.10,True
1267,4096,19127,35753.50,True
1268,4096,19402,35771.80,True
1269,4096,19707,36255.80,True
1270,4096,21291,37249.00,True
1271,4096,25663,35369.90,True
1272,4096,19674,35489.00,True
1273,4096,17335,35261.00,True
1274,4096,22247,35786.00,True
1275,4096,20550,36480.50,True
1276,4096,19475,35887.50,True
1277,4096,18822,36035.10,True
1278,4096,21835,37208.10,True
1279,4096,18812,37323.60,True
1280,4096,19134,35897.20,True
1281,4096,19953,35759.40,True
1282,4096,23373,37505.30,True
1283,4096,20148,39076.60,True
1284,4096,18485,35256.60,True
1285,4096,19514,35547.70,True
1286,4096,25127,36999.10,True
1287,4096,18956,36125.80,True
1288,4096,20469,35746.90,True
1289,4096,19241,34925.40,True
1290,4096,20578,38707.10,True
1291,4096,20060,37844.10,True
1292,4096,19189,37425.60,True
1293,4096,18790,35820.30,True
1294,4096,24515,35576.30,True
1295,4096,22218,36015.10,True
1296,4096,20447,36686.20,True
1297,4096,18713,36712.70,True
1298,4096,22175,35920.50,True
1299,4096,18318,38436.70,True
1300,4096,18472,35701.20,True
1301,4096,19234,37121.10,True
1302,4096,21498,37249.70,True
1303,4096,23569,38850.00,True
1304,4096,19501,37560.90,True
1305,4096,19757,38503.50,True
1306,4096,20691,37064.20,True
1307,4096,22356,36920.50,True
1308,4096,19085,35830.30,True
1309,4096,20762,36058.50,True
1310,4096,20824,35672.30,True
1311,4096,18863,39133.20,True
1312,4096,19634,38518.50,True
1313,4096,18755,37731.70,True
1314,4096,22831,38838.70,True
1315,4096,18733,39084.70,True
1316,4096,19085,39019.00,True
1317,4096,18997,38113.20,True
1318,4096,21069,39112.60,True
1319,4096,19592,38362.70,True
1320,4096,18820,36764.80,True
1321,4096,21119,37411.40,True
1322,4096,24091,37609.00,True
1323,4096,19907,37254.70,True
1324,4096,18650,37167.50,True
1325,4096,20428,39473.10,True
1326,4096,19882,36247.50,True
1327,4096,18319,38012.30,True
1328,4096,18489,36887.80,True
1329,4096,22106,35990.40,True
1330,4096,17801,37165.50,True
1331,4096,19063,35660.00,True
1332,4096,18082,37908.60,True
1333,4096,18585,38738.20,True
1334,4096,18218,37880.00,True
1335,4096,20366,39534.00,True
1336,4096,19132,39654.90,True
1337,4096,18099,35234.20,True
1338,4096,20286,38048.70,True
1339,4096,19071,37193.40,True
1340,4096,19000,35578.60,True
1341,4096,18789,36275.30,True
1342,4096,24540,35697.40,True
1343,4096,24415,36725.30,True
1344,4096,24004,36664.70,True
1345,4096,19283,37048.70,True
1346,4096,20734,36762.70,True
1347,4096,23703,35616.50,True
1348,4096,19046,35871.00,True
1349,4096,19247,36603.00,True
1350,4096,20649,37068.00,True
1351,4096,19382,36600.80,True
1352,4096,18052,38336.30,True
1353,4096,17489,34514.30,True
1354,4096,20581,37163.40,True
1355,4096,18830,37099.10,True
1356,4096,19421,36527.30,True
1357,4096,19230,36968.00,True
1358,4096,20717,34577.90,True
1359,4096,22566,35813.40,True
1360,4096,18346,36686.40,True
1361,4096,18552,39057.20,True
1362,4096,20167,36546.80,True
1363,4096,22796,36506.20,True
1364,4096,20364,36260.90,True
1365,4096,18894,35778.00,True
1366,4096,19712,35599.40,True
1367,4096,18473,37398.80,True
1368,4096,19892,37371.30,True
1369,4096,18776,35970.70,True
1370,4096,20747,38059.50,True
1371,4096,17680,36567.60,True
1372,4096,19088,37038.90,True
1373,4096,18051,36287.60,True
1374,4096,20400,35887.20,True
1375,4096,18537,37632.10,True
1376,4096,19194,37374.30,True
1377,4096,21938,36364.30,True
1378,4096,20290,34926.60,True
1379,4096,19470,35895.00,True
1380,4096,19975,36568.10,True
1381,4096,18304,35237.30,True
1382,4096,22244,36616.00,True
1383,4096,19553,35754.40,True
1384,4096,18812,38059.80,True
1385,4096,18802,36489.10,True
1386,4096,19497,36170.20,True
1387,4096,19706,35959.20,True
1388,4096,19023,39218.20,True
1389,4096,19357,38649.50,True
1390,4096,18050,35902.60,True
1391,4096,18743,36431.50,True
1392,4096,23028,38300.50,True
1393,4096,19092,37142.00,True
1394,4096,18878,37034.80,True
1395,4096,18330,35992.40,True
1396,4096,19225,36688.10,True
1397,4096,18355,36668.80,True
1398,4096,25004,37624.30,True
1399,4096,19898,36380.40,True
1400,4096,18977,36564.70,True
1401,4096,20442,35624.80,True
1402,4096,21500,37394.50,True
1403,4096,18463,35619.60,True
1404,4096,18475,37364.70,True
1405,4096,19365,36388.50,True
1406,4096,19913,36721.30,True
1407,4096,20129,37401.60,True
1408,4096,19314,35225.20,True
1409,4096,19831,38412.90,True
1410,4096,19541,37621.30,True
1411,4096,18725,37263.40,True
1412,4096,20364,37002.10,True
1413,4096,18598,35979.30,True
1414,4096,22563,37617.60,True
1415,4096,18597,37415.60,True
1416,4096,18483,36730.70,True
1417,4096,20185,37965.10,True
1418,4096,19655,36867.40,True
1419,4096,21832,38149.90,True
1420,4096,19079,35329.30,True
1421,4096,18610,37381.80,True
1422,4096,22326,39246.80,True
1423,4096,18938,37268.30,True
1424,4096,19967,39342.40,True
1425,4096,17485,40692.90,True
1426,4096,21054,36508.50,True
1427,4096,19586,38131.70,True
1428,4096,18809,37999.70,True
1429,4096,19315,39223.40,True
1430,4096,20682,36552.40,True
1431,4096,19131,37904.10,True
1432,4096,19732,37539.10,True
1433,4096,18512,38599.80,True
1434,4096,22777,39898.80,True
1435,4096,18726,37849.30,True
1436,4096,18334,36480.20,True
1437,4096,18765,38175.90,True
1438,4096,21874,39313.00,True
1439,4096,19038,37661.90,True
1440,4096,18585,37543.80,True
1441,4096,18111,37897.80,True
1442,4096,24377,36756.60,True
1443,4096,19224,38301.00,True
1444,4096,18907,36067.80,True
1445,4096,19543,38500.10,True
1446,4096,19876,33961.70,True
1447,4096,17876,36632.10,True
1448,4096,19005,36282.90,True
1449,4096,20485,37399.80,True
1450,4096,18325,36399.50,True
1451,4096,19453,38166.30,True
1452,4096,18076,35835.60,True
1453,4096,19258,38772.20,True
1454,4096,18322,36772.10,True
1455,4096,19630,36833.70,True
1456,4096,18642,35379.50,True
1457,4096,18545,37756.90,True
1458,4096,19515,37957.20,True
1459,4096,19038,36281.80,True
1460,4096,18363,36690.20,True
1461,4096,17878,36655.70,True
1462,4096,25955,35808.40,True
1463,4096,21792,36887.80,True
1464,4096,21016,36600.50,True
1465,4096,19861,36687.60,True
1466,4096,20095,35254.70,True
1467,4096,20250,36517.20,True
1468,4096,18469,36957.00,True
1469,4096,19061,36256.30,True
1470,4096,23865,36788.30,True
1471,4096,24235,38348.20,True
1472,4096,26003,37048.70,True
1473,4096,21085,37687.00,True
1474,4096,26960,37439.50,True
1475,4096,21861,37928.30,True
1476,4096,20254,37965.90,True
1477,4096,19112,37804.50,True
1478,4096,20412,36507.50,True
1479,4096,19414,35747.80,True
1480,4096,19023,36727.00,True
1481,4096,18917,36591.80,True
1482,4096,23271,36135.60,True
1483,4096,18290,36117.10,True
1484,4096,22005,37308.20,True
1485,4096,18045,36494.10,True
1486,4096,20625,37397.20,True
1487,4096,19008,36546.30,True
1488,4096,19783,37808.00,True
1489,4096,22023,38105.00,True
1490,4096,21135,36882.20,True
1491,4096,19415,38856.20,True
1492,4096,18909,36236.70,True
1493,4096,18486,38826.60,True
1494,4096,22153,35758.50,True
1495,4096,19703,36583.10,True
1496,4096,18932,36675.60,True
1497,4096,19170,36097.90,True
1498,4096,21239,36317.80,True
1499,4096,19762,36259.00,True
1500,4096,18374,36305.40,True
1501,4096,18771,38225.50,True
1502,4096,32443,36097.10,True
1503,4096,27204,39322.20,True
1504,4096,18330,35983.50,True
1505,4096,19338,36907.00,True
1506,4096,19905,38031.60,True
1507,4096,20079,37023.00,True
1508,4096,20225,37066.40,True
1509,4096,18128,37428.40,True
1510,4096,18812,36104.20,True
1511,4096,19080,35432.60,True
1512,4096,19176,36126.30,True
1513,4096,19995,36767.90,True
1514,4096,19155,35392.00,True
1515,4096,19017,38773.70,True
1516,4096,18079,36271.00,True
1517,4096,18671,36856.70,True
1518,4096,20491,36946.90,True
1519,4096,18804,36746.70,True
1520,4096,18726,36551.30,True
1521,4096,19127,38423.40,True
1522,4096,23778,35830.10,True
1523,4096,20953,36903.70,True
1524,4096,19443,37421.70,True
1525,4096,19486,38771.50,True
1526,4096,21272,38822.00,True
1527,4096,17950,35574.60,True
1528,4096,20392,35993.10,True
1529,4096,19922,35266.70,True
1530,4096,20936,39578.80,True
1531,4096,18666,37663.30,True
1532,4096,18784,38568.10,True
1533,4096,21231,37812.30,True
1534,4096,21342,37417.40,True
1535,4096,19370,36413.80,True
1536,4096,18541,38384.40,True
1537,4096,19782,38767.80,True
1538,4096,20950,37272.30,True
1539,4096,19089,38139.90,True
1540,4096,18713,39364.40,True
1541,4096,20195,38466.80,True
1542,4096,21115,37906.70,True
1543,4096,18768,37779.40,True
1544,4096,20836,38964.00,True
1545,4096,18682,38492.40,True
1546,4096,19940,37069.90,True
1547,4096,18015,38404.70,True
1548,4096,18685,38085.30,True
1549,4096,18459,36541.00,True
1550,4096,21628,39823.10,True
1551,4096,19443,40393.90,True
1552,4096,18644,37818.10,True
1553,4096,19725,35368.90,True
1554,4096,19825,36339.80,True
1555,4096,18122,35732.30,True
1556,4096,20466,36002.80,True
1557,4096,19703,38252.90,True
1558,4096,20492,36777.50,True
1559,4096,19456,36578.70,True
1560,4096,18751,37010.80,True
1561,4096,19592,36294.40,True
1562,4096,21088,37863.20,True
1563,4096,19019,35341.80,True
1564,4096,17976,37568.70,True
1565,4096,18220,37903.40,True
1566,4096,21563,37132.20,True
1567,4096,19555,36534.70,True
1568,4096,18614,37100.50,True
1569,4096,20233,35767.80,True
1570,4096,20816,34994.30,True
1571,4096,18752,37061.80,True
1572,4096,19963,35463.80,True
1573,4096,18695,35523.90,True
1574,4096,20530,37797.20,True
1575,4096,18094,36623.20,True
1576,4096,20373,34854.80,True
1577,4096,18177,35145.80,True
1578,4096,20182,37142.20,True
1579,4096,19720,36359.10,True
1580,4096,18722,36623.50,True
1581,4096,18403,37276.90,True
1582,4096,21147,35334.30,True
1583,4096,18566,36088.90,True
1584,4096,18025,37305.90,True
1585,4096,19192,36538.70,True
1586,4096,22482,35838.00,True
1587,4096,19714,35969.40,True
1588,4096,21525,34426.90,True
1589,4096,19878,38747.20,True
1590,4096,20347,37066.40,True
1591,4096,18926,35393.00,True
1592,4096,18444,36334.10,True
1593,4096,19153,38605.30,True
1594,4096,19544,39285.60,True
1595,4096,18547,36498.70,True
1596,4096,20552,37002.80,True
1597,4096,19592,36100.10,True
1598,4096,28960,36484.30,True
1599,4096,18932,38280.70,True
1600,4096,19125,39137.60,True
1601,4096,18908,37801.80,True
1602,4096,19776,38812.30,True
1603,4096,19294,38823.70,True
1604,4096,19551,37590.60,True
1605,4096,18837,35578.60,True
1606,4096,24647,39594.00,True
1607,4096,19897,35958.10,True
1608,4096,18292,37628.50,True
1609,4096,19803,37195.60,True
1610,4096,20667,39243.90,True
1611,4096,18314,35659.80,True
1612,4096,18692,39946.20,True
1613,4096,20509,35141.40,True
1614,4096,19320,38627.00,True
1615,4096,18240,37627.10,True
1616,4096,18288,38918.30,True
1617,4096,19088,38610.10,True
1618,4096,19793,37917.40,True
1619,4096,19534,38171.70,True
1620,4096,18718,37061.60,True
1621,4096,19316,36068.70,True
1622,4096,20210,36014.50,True
1623,4096,19463,36847.30,True
1624,4096,18785,36070.70,True
1625,4096,18997,36255.00,True
1626,4096,22250,38987.60,True
1627,4096,19072,36137.30,True
1628,4096,20014,37446.50,True
1629,4096,19866,37244.40,True
1630,4096,21189,36523.50,True
1631,4096,19825,37676.40,True
1632,4096,19777,38048.10,True
1633,4096,19854,35961.50,True
1634,4096,20189,39386.40,True
1635,4096,19792,35025.00,True
1636,4096,18574,38558.90,True
1637,4096,20455,36689.60,True
1638,4096,19975,35468.20,True
1639,4096,20152,36893.50,True
1640,4096,18694,35736.40,True
1641,4096,20767,38037.60,True
1642,4096,20600,37106.50,True
1643,4096,18399,36756.70,True
1644,4096,19921,36156.60,True
1645,4096,19874,37193.20,True
1646,4096,19713,36451.80,True
1647,4096,19470,35503.00,True
1648,4096,19276,36063.50,True
1649,4096,17917,34414.10,True
1650,4096,21424,36426.80,True
1651,4096,19742,37315.40,True
1652,4096,19348,36529.40,True
1653,4096,17985,36085.20,True
1654,4096,24940,36204.90,True
1655,4096,18425,35739.20,True
1656,4096,22298,37413.90,True
1657,4096,19049,38095.10,True
1658,4096,22162,36415.20,True
1659,4096,17611,35374.30,True
1660,4096,19216,35841.70,True
1661,4096,18857,36555.30,True
1662,4096,20760,36811.60,True
1663,4096,18468,36515.40,True
1664,4096,19205,34763.10,True
1665,4096,18033,37165.20,True
1666,4096,23689,37743.50,True
1667,4096,19717,39226.60,True
1668,4096,18905,36422.00,True
1669,4096,18059,38253.40,True
1670,4096,24846,38311.00,True
1671,4096,22379,37527.20,True
1672,4096,18544,34977.70,True
1673,4096,19491,36861.80,True
1674,4096,23218,37565.00,True
1675,4096,18191,37136.50,True
1676,4096,22821,42219.60,True
1677,4096,18536,42059.40,True
1678,4096,20985,39849.80,True
1679,4096,19751,37352.20,True
1680,4096,21511,42595.20,True
1681,4096,20164,40680.00,True
1682,4096,21678,38660.60,True
1683,4096,20097,39845.60,True
1684,4096,20311,38073.50,True
1685,4096,18596,37636.00,True
1686,4096,22504,37922.70,True
1687,4096,20257,36278.80,True
1688,4096,19351,35194.10,True
1689,4096,18270,40282.70,True
1690,4096,22596,45155.10,True
1691,4096,19316,37104.50,True
1692,4096,19926,34807.10,True
1693,4096,19588,37956.20,True
1694,4096,25005,35642.90,True
1695,4096,19398,35272.50,True
1696,4096,19244,40134.80,True
1697,4096,25332,37896.20,True
1698,4096,19926,36870.20,True
1699,4096,18350,37620.30,True
1700,4096,18315,37187.50,True
1701,4096,19880,37034.00,True
1702,4096,23013,38449.40,True
1703,4096,19654,38759.30,True
1704,4096,20537,35889.50,True
1705,4096,18578,38563.80,True
1706,4096,23738,35717.70,True
1707,4096,19095,38052.10,True
1708,4096,20019,37601.90,True
1709,4096,18330,37964.50,True
1710,4096,19159,36459.70,True
1711,4096,18486,36652.90,True
1712,4096,17692,37209.90,True
1713,4096,18835,39390.80,True
1714,4096,21489,36032.40,True
1715,4096,18875,35625.50,True
1716,4096,18724,36152.40,True
1717,4096,19313,36275.20,True
1718,4096,18655,38180.20,True
1719,4096,19582,36875.80,True
1720,4096,18235,39165.30,True
1721,4096,17910,37374.60,True
1722,4096,25266,37355.60,True
1723,4096,21711,36893.60,True
1724,4096,19326,36359.70,True
1725,4096,19331,37660.00,True
1726,4096,21928,36315.10,True
1727,4096,19496,36599.70,True
1728,4096,18520,38308.90,True
1729,4096,19521,36678.20,True
1730,4096,20715,37928.30,True
1731,4096,18084,38034.50,True
1732,4096,18981,36046.10,True
1733,4096,19159,38772.40,True
1734,4096,20817,37910.30,True
1735,4096,18527,36692.70,True
1736,4096,19040,39110.30,True
1737,4096,17773,39508.40,True
1738,4096,21481,37317.00,True
1739,4096,19784,34857.20,True
1740,4096,18526,37568.40,True
1741,4096,19227,35955.60,True
1742,4096,20182,38178.00,True
1743,4096,21189,37590.00,True
1744,4096,18905,35384.30,True
1745,4096,18574,36691.80,True
1746,4096,26736,37201.10,True
1747,4096,18854,38162.90,True
1748,4096,19672,36748.50,True
1749,4096,19791,38289.70,True
1750,4096,20847,37799.90,True
1751,4096,19235,37149.00,True
1752,4096,18544,38133.80,True
1753,4096,17950,34917.40,True
1754,4096,22070,35479.40,True
1755,4096,21256,37820.80,True
1756,4096,18074,37696.10,True
1757,4096,18107,38507.00,True
1758,4096,19266,37978.50,True
1759,4096,20090,39175.80,True
1760,4096,19750,37340.80,True
1761,4096,22399,37220.60,True
1762,4096,18899,36767.00,True
1763,4096,18766,35808.20,True
1764,4096,18521,35153.00,True
1765,4096,19298,37012.60,True
1766,4096,17533,37304.50,True
1767,4096,18963,35858.80,True
1768,4096,18671,36109.60,True
1769,4096,18477,37361.80,True
1770,4096,27212,37109.00,True
1771,4096,22574,37162.30,True
1772,4096,18117,37541.40,True
1773,4096,23147,37446.80,True
1774,4096,21600,38174.00,True
1775,4096,21225,37236.40,True
1776,4096,18828,37154.50,True
1777,4096,20046,38117.80,True
1778,4096,21165,37284.60,True
1779,4096,18294,37467.60,True
1780,4096,18823,35930.70,True
1781,4096,19440,37354.30,True
1782,4096,26018,38497.90,True
1783,4096,19936,35600.40,True
1784,4096,19737,37397.70,True
1785,4096,20248,35418.00,True
1786,4096,24518,37905.60,True
1787,4096,18987,35011.00,True
1788,4096,19167,35597.80,True
1789,4096,18003,35953.70,True
1790,4096,20386,36041.70,True
1791,4096,19611,37880.20,True
1792,4096,20180,36483.10,True
1793,4096,19181,36510.90,True
1794,4096,20694,37341.80,True
1795,4096,20163,37256.90,True
1796,4096,18810,34605.90,True
1797,4096,21067,37070.70,True
1798,4096,20010,36478.50,True
1799,4096,18153,37480.60,True
1800,4096,19631,36666.60,True
1801,4096,18904,37255.60,True
1802,4096,24710,38327.80,True
