Chunk_ID,Sequence_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
47,892677688,21,448,58727.50,54008.30,True,True
48,892677688,21,444,56414.50,56037.80,True,True
49,892677688,21,447,57273.50,54844.50,True,True
50,892677688,21,471,56485.00,62313.20,True,True
51,943009336,21,454,56400.80,73424.20,True,True
52,943009336,21,444,269025.00,160163.10,True,True
53,943009336,21,446,153327.30,180821.80,True,True
54,943009336,21,443,165521.70,184741.00,True,True
55,943009336,21,446,138886.40,648736.60,True,True
56,943009336,21,452,197043.90,195119.00,True,True
57,943009336,21,445,282903.20,228899.50,True,True
58,943009336,21,445,194061.30,182047.30,True,True
59,943009336,21,445,201643.10,188845.90,True,True
60,825634360,21,449,193759.00,192039.50,True,True
61,825634360,21,483,253255.80,200816.80,True,True
62,825634360,21,447,180283.20,239952.20,True,True
63,825634360,21,447,189846.60,187462.40,True,True
64,825634360,21,443,187593.40,197488.00,True,True
65,825634360,21,448,249149.50,256601.50,True,True
66,825634360,21,444,262725.20,260093.70,True,True
67,825634360,21,445,196170.30,162727.10,True,True
68,825634360,21,445,226286.80,237697.50,True,True
69,825634360,21,524,200368.80,240009.60,True,True
70,825634360,21,453,313908.00,298921.60,True,True
71,825634360,21,448,288165.20,217513.70,True,True
72,825634360,21,444,159032.70,231209.60,True,True
73,825634360,21,445,191765.10,296063.80,True,True
74,825634360,21,459,235684.90,232672.80,True,True
75,825634360,21,447,181469.10,171665.90,True,True
76,825634360,21,443,316688.60,242750.30,True,True
77,825634360,21,446,383334.70,516561.50,True,True
78,808857144,21,445,224120.70,236730.50,True,True
79,808857144,21,446,214600.00,298725.80,True,True
80,808857144,21,444,99713.70,82700.90,True,True
81,808857144,21,455,81051.90,76698.20,True,True
82,808857144,21,444,81555.20,82631.90,True,True
83,808857144,21,449,82455.60,79909.40,True,True
84,808857144,21,444,83330.60,82124.60,True,True
85,808857144,21,445,144610.30,85576.20,True,True
86,808857144,21,446,87582.30,83913.80,True,True
87,909454904,21,442,82283.40,74870.40,True,True
88,909454904,21,441,84412.10,81655.10,True,True
89,909454904,21,443,81756.10,80499.00,True,True
90,909454904,21,441,82403.20,82520.70,True,True
91,909454904,21,445,83704.90,80164.10,True,True
92,909454904,21,440,84601.40,81197.80,True,True
93,909454904,21,444,85605.20,81450.40,True,True
94,909454904,21,441,83385.40,78136.50,True,True
95,808857144,21,445,76572.70,73420.20,True,True
96,808857144,21,442,79328.10,74186.50,True,True
97,808857144,21,446,74709.00,73889.70,True,True
98,808857144,21,443,72380.80,75813.60,True,True
99,808857144,21,445,73424.40,76128.60,True,True
100,808857144,21,444,71301.70,72022.70,True,True
101,808857144,21,446,77448.20,72575.90,True,True
102,808857144,21,443,74401.60,67775.00,True,True
103,808857144,21,446,71457.40,73729.30,True,True
104,825634360,21,445,72707.60,71480.50,True,True
105,825634360,21,446,71241.30,73758.70,True,True
106,825634360,21,443,73559.60,67677.20,True,True
107,825634360,21,447,68231.00,71465.70,True,True
108,825634360,21,443,71626.80,70565.00,True,True
109,825634360,21,456,68300.40,71039.00,True,True
110,825634360,21,443,66401.50,66430.40,True,True
111,825634360,21,446,65439.20,61387.20,True,True
112,825634360,21,443,59095.30,54286.80,True,True
113,959786552,21,447,56600.80,54810.80,True,True
114,959786552,21,444,54114.10,54423.90,True,True
115,959786552,21,446,53746.30,57075.10,True,True
116,959786552,21,447,58234.30,55173.40,True,True
117,959786552,21,484,55172.70,54971.30,True,True
118,959786552,21,457,54253.30,57950.70,True,True
119,959786552,21,447,57226.70,53442.60,True,True
120,959786552,21,443,61505.00,123925.30,True,True
121,959786552,21,446,58303.80,61335.90,True,True
122,943009336,21,443,57306.50,55631.80,True,True
123,943009336,21,455,57269.40,59905.20,True,True
124,943009336,21,445,73531.70,60627.30,True,True
125,943009336,21,447,60230.30,65654.40,True,True
126,943009336,21,443,66699.60,67904.00,True,True
127,943009336,21,446,60329.50,58696.90,True,True
128,943009336,21,442,59504.30,55563.40,True,True
129,943009336,21,446,57791.70,56618.50,True,True
130,943009336,21,448,59243.50,57572.10,True,True
131,959786552,21,445,58263.30,58090.60,True,True
132,959786552,21,447,55435.50,57437.00,True,True
133,959786552,21,448,58228.20,56165.70,True,True
134,959786552,21,444,56127.20,56174.30,True,True
135,959786552,21,447,55555.60,54322.20,True,True
136,959786552,21,442,56212.30,63816.40,True,True
137,959786552,21,458,58250.00,56774.90,True,True
138,959786552,21,444,58648.50,55833.80,True,True
139,959786552,21,446,57117.50,59066.20,True,True
140,825634360,21,442,61010.00,56549.70,True,True
141,825634360,21,446,59768.70,58834.10,True,True
142,825634360,21,453,62077.00,56313.10,True,True
143,825634360,21,444,61003.40,60627.50,True,True
144,825634360,21,490,57476.90,69383.00,True,True
145,825634360,21,446,54799.70,59670.80,True,True
146,825634360,21,443,59086.70,60519.00,True,True
147,825634360,21,446,59903.40,55204.60,True,True
148,909454904,21,440,60731.30,62591.10,True,True
149,909454904,21,443,60785.70,57372.00,True,True
150,909454904,21,443,57444.80,56905.50,True,True
151,909454904,21,443,61256.60,54782.00,True,True
152,909454904,21,441,57021.80,58330.50,True,True
153,909454904,21,443,60126.30,55841.40,True,True
154,909454904,21,440,58970.00,56834.30,True,True
155,909454904,21,444,56531.90,60172.30,True,True
156,909454904,21,450,54365.30,56064.60,True,True
157,808857144,21,446,54499.00,56775.40,True,True
158,808857144,21,444,56707.40,59218.90,True,True
159,808857144,21,460,55804.90,58724.40,True,True
160,808857144,21,444,56530.50,62764.00,True,True
161,808857144,21,446,59562.50,60468.40,True,True
162,808857144,21,444,61844.70,68287.40,True,True
163,808857144,21,446,61014.50,60280.10,True,True
164,808857144,21,454,56598.40,60323.20,True,True
165,808857144,21,458,57576.20,60583.50,True,True
166,808857144,21,443,67694.40,66121.80,True,True
167,808857144,21,445,61019.70,60326.40,True,True
168,808857144,21,443,54457.20,54448.00,True,True
169,808857144,21,447,53101.80,54765.00,True,True
170,808857144,21,454,57029.30,56107.20,True,True
171,808857144,21,445,57617.60,54948.10,True,True
172,808857144,21,470,56047.20,55142.40,True,True
173,808857144,21,446,56847.80,105394.60,True,True
174,808857144,21,472,95379.50,68682.50,True,True
175,825634360,21,462,68658.40,58453.50,True,True
176,825634360,21,444,61035.10,64658.10,True,True
177,825634360,21,447,71996.60,58458.00,True,True
178,825634360,21,444,59744.70,58527.50,True,True
179,825634360,21,446,57524.80,57999.60,True,True
180,825634360,21,444,54492.50,54656.70,True,True
181,825634360,21,447,55760.10,54765.40,True,True
182,825634360,21,444,60573.90,55322.60,True,True
183,825634360,21,447,56531.50,58523.90,True,True
184,943009336,21,452,57920.20,57425.70,True,True
185,943009336,21,446,56399.60,56794.90,True,True
186,943009336,21,443,58221.90,60666.30,True,True
187,943009336,21,447,60443.80,56346.50,True,True
188,943009336,21,443,54179.10,56400.80,True,True
189,943009336,21,445,57960.00,56610.90,True,True
190,943009336,21,487,55186.10,58809.90,True,True
191,943009336,21,444,59689.60,56898.90,True,True
192,943009336,21,445,52917.50,58062.20,True,True
193,943009336,21,456,54396.70,55393.10,True,True
194,943009336,21,445,54885.20,55825.80,True,True
195,943009336,21,447,55412.60,54383.90,True,True
196,943009336,21,453,58084.90,61624.40,True,True
197,943009336,21,455,55908.20,54330.50,True,True
198,943009336,21,445,57700.00,53332.20,True,True
199,943009336,21,445,56364.70,55290.50,True,True
200,943009336,21,443,55742.50,55886.50,True,True
201,825634360,21,446,55150.80,54479.00,True,True
202,825634360,21,444,54418.40,56542.20,True,True
203,825634360,21,456,56125.80,54863.40,True,True
204,825634360,21,443,54173.80,57862.60,True,True
205,825634360,21,446,55257.40,54829.80,True,True
206,825634360,21,444,54442.30,55326.80,True,True
207,825634360,21,457,56269.40,55207.70,True,True
208,825634360,21,444,56202.40,57778.60,True,True
209,825634360,21,445,56395.60,54515.50,True,True
210,926232120,21,448,56685.00,57753.30,True,True
211,926232120,21,446,59822.70,66013.00,True,True
212,926232120,21,453,58517.80,67081.70,True,True
213,926232120,21,446,64913.50,59545.50,True,True
214,926232120,21,444,68276.50,67410.30,True,True
215,926232120,21,449,68343.00,65391.40,True,True
216,926232120,21,453,62999.40,70484.90,True,True
217,926232120,21,447,54285.30,57201.50,True,True
218,926232120,21,445,60956.70,58291.00,True,True
219,959786552,21,445,58214.80,66472.40,True,True
220,959786552,21,443,65111.10,66925.80,True,True
221,959786552,21,447,72898.40,64966.20,True,True
222,959786552,21,443,68989.70,59039.90,True,True
223,959786552,21,446,63189.20,98271.90,True,True
224,959786552,21,443,73419.70,72172.40,True,True
225,959786552,21,446,64223.30,68137.10,True,True
226,959786552,21,445,71787.90,64473.40,True,True
227,959786552,21,445,79483.70,72115.90,True,True
228,943009336,21,443,66452.20,69200.20,True,True
229,943009336,21,447,58230.40,63797.00,True,True
230,943009336,21,452,65976.10,61960.20,True,True
231,943009336,21,446,59979.20,59607.80,True,True
232,943009336,21,443,60188.90,62348.60,True,True
233,943009336,21,448,62083.00,60298.40,True,True
234,943009336,21,443,67314.20,60795.90,True,True
235,943009336,21,446,62538.70,63672.40,True,True
236,943009336,21,445,70198.00,70404.60,True,True
237,943009336,21,446,71476.60,86193.70,True,True
238,943009336,21,521,72369.40,72070.30,True,True
239,943009336,21,455,70499.30,71898.10,True,True
240,943009336,21,446,67357.60,60543.00,True,True
241,943009336,21,445,56803.40,59686.50,True,True
242,943009336,21,443,62590.50,60244.60,True,True
243,943009336,21,446,59239.40,59261.60,True,True
244,943009336,21,443,59136.90,59596.70,True,True
245,959786552,21,448,56879.10,59689.60,True,True
246,959786552,21,443,64102.60,63451.40,True,True
247,959786552,21,446,63297.80,59954.90,True,True
248,959786552,21,444,58778.50,63123.90,True,True
249,959786552,21,445,59094.30,71061.10,True,True
250,959786552,21,444,77566.00,65821.10,True,True
251,959786552,21,447,63368.80,56304.60,True,True
252,959786552,21,443,59588.00,60520.10,True,True
253,959786552,21,446,56631.10,59494.20,True,True
254,959786552,21,444,76012.10,76179.80,True,True
255,959786552,21,448,58326.80,62030.50,True,True
256,959786552,21,443,64929.10,65811.40,True,True
257,959786552,21,448,64205.90,64193.60,True,True
258,959786552,21,453,77413.20,79523.10,True,True
259,959786552,21,449,65365.60,68013.30,True,True
260,959786552,21,444,65383.30,67649.40,True,True
261,959786552,21,445,62601.70,61220.60,True,True
262,959786552,21,445,68514.50,63984.70,True,True
263,959786552,21,446,62399.10,62485.10,True,True
264,959786552,21,444,65834.20,70294.40,True,True
265,959786552,21,447,70696.40,65158.00,True,True
266,959786552,21,445,66264.20,69662.80,True,True
267,959786552,21,456,65666.10,67162.40,True,True
268,959786552,21,445,72369.40,70817.50,True,True
269,959786552,21,446,76596.70,92913.50,True,True
270,959786552,21,448,77682.80,71253.70,True,True
271,959786552,21,447,68910.90,70265.20,True,True
272,808857144,21,444,77315.80,80205.70,True,True
273,808857144,21,446,82426.80,64798.50,True,True
274,808857144,21,443,75031.40,83832.70,True,True
275,808857144,21,446,101409.10,87835.60,True,True
276,808857144,21,448,78201.70,80520.40,True,True
277,808857144,21,456,84781.20,88903.10,True,True
278,808857144,21,449,80010.00,70164.60,True,True
279,808857144,21,447,77205.00,73008.80,True,True
280,808857144,21,450,83904.80,68989.70,True,True
281,842411576,21,446,67833.50,72955.80,True,True
282,842411576,21,444,68003.40,77969.20,True,True
283,842411576,21,446,95656.10,87011.40,True,True
284,842411576,21,444,83525.80,80972.40,True,True
285,842411576,21,446,75899.70,64909.20,True,True
286,842411576,21,453,62980.20,65611.60,True,True
287,842411576,21,445,64627.90,63226.60,True,True
288,842411576,21,445,66109.60,67102.30,True,True
289,959786552,21,448,64921.50,66984.10,True,True
290,959786552,21,456,62328.80,69482.30,True,True
291,959786552,21,447,68298.50,68138.70,True,True
292,959786552,21,445,69798.30,64983.10,True,True
293,959786552,21,509,64887.90,67559.70,True,True
294,959786552,21,457,72608.60,70935.60,True,True
295,959786552,21,456,76242.00,68483.60,True,True
296,959786552,21,446,64861.10,67449.10,True,True
297,959786552,21,445,71395.50,66140.70,True,True
298,943009336,21,444,65347.20,69574.60,True,True
299,943009336,21,450,71572.20,65004.20,True,True
300,943009336,21,453,72208.80,72152.60,True,True
301,943009336,21,447,81822.40,88384.20,True,True
302,943009336,21,444,72935.10,71087.90,True,True
303,943009336,21,446,69840.80,80344.90,True,True
304,943009336,21,444,77248.10,70770.70,True,True
305,943009336,21,447,82637.80,78689.50,True,True
306,943009336,21,445,80473.20,80719.90,True,True
307,943009336,21,445,72541.20,64578.40,True,True
308,943009336,21,445,70790.50,72540.10,True,True
309,943009336,21,447,80983.40,76594.70,True,True
310,943009336,21,445,74601.00,73781.10,True,True
311,943009336,21,466,76246.80,82933.50,True,True
312,943009336,21,441,83191.60,77654.30,True,True
313,943009336,21,447,75371.80,74937.60,True,True
314,943009336,21,457,73361.00,75535.10,True,True
315,943009336,21,447,71546.60,71444.60,True,True
316,808857144,21,444,65693.60,66078.10,True,True
317,808857144,21,446,64943.90,61720.90,True,True
318,808857144,21,444,64864.90,66393.40,True,True
319,808857144,21,449,69472.60,67538.00,True,True
320,808857144,21,443,67149.80,65240.50,True,True
321,808857144,21,445,63483.00,60502.40,True,True
322,808857144,21,444,62730.00,66180.70,True,True
323,808857144,21,451,63346.70,61398.80,True,True
324,808857144,21,444,56644.10,57512.40,True,True
325,959786552,21,448,61906.50,61905.70,True,True
326,959786552,21,444,63481.40,61269.70,True,True
327,959786552,21,450,61656.40,60731.60,True,True
328,959786552,21,446,65390.30,61963.60,True,True
329,959786552,21,445,64908.60,60680.20,True,True
330,959786552,21,445,58315.70,62644.00,True,True
331,959786552,21,491,61811.90,68329.40,True,True
332,959786552,21,453,64264.20,60553.20,True,True
333,842411576,21,447,63274.70,62318.70,True,True
334,842411576,21,442,62617.30,61838.10,True,True
335,842411576,21,445,63636.90,58992.80,True,True
336,842411576,21,489,62738.10,59377.80,True,True
337,842411576,21,446,60449.70,62554.90,True,True
338,842411576,21,447,61005.30,61787.40,True,True
339,842411576,21,463,60189.80,59086.30,True,True
340,842411576,21,443,60895.50,61819.50,True,True
341,842411576,21,450,60130.10,62581.50,True,True
342,825634360,21,453,60562.70,57486.90,True,True
343,825634360,21,448,60288.80,60541.50,True,True
344,825634360,21,443,58999.30,61838.80,True,True
345,825634360,21,446,63613.70,64031.10,True,True
346,825634360,21,443,62054.00,62962.90,True,True
347,825634360,21,446,64432.60,62304.20,True,True
348,825634360,21,445,58923.90,60175.90,True,True
349,825634360,21,445,59638.40,58643.40,True,True
350,825634360,21,446,63060.10,62289.60,True,True
351,825634360,21,458,60101.30,64527.80,True,True
352,825634360,21,446,61589.30,69345.30,True,True
353,825634360,21,445,58771.60,59356.00,True,True
354,825634360,21,442,62071.00,64481.10,True,True
355,825634360,21,447,66559.80,61360.60,True,True
356,825634360,21,443,61378.70,67261.60,True,True
357,825634360,21,446,63916.60,70797.70,True,True
358,825634360,21,443,67433.00,69120.00,True,True
359,825634360,21,514,69425.00,88580.90,True,True
360,808857144,21,453,89804.00,74888.50,True,True
361,808857144,21,445,88599.60,79513.50,True,True
362,808857144,21,446,85492.00,77710.50,True,True
363,808857144,21,446,73214.00,65053.20,True,True
364,808857144,21,444,63490.10,61524.50,True,True
365,808857144,21,446,65428.00,60034.50,True,True
366,808857144,21,444,63552.70,59926.60,True,True
367,808857144,21,446,58702.30,58792.60,True,True
368,808857144,21,447,59163.30,59198.00,True,True
369,859188792,21,446,59499.70,60656.40,True,True
370,859188792,21,452,62849.30,59851.60,True,True
371,859188792,21,445,61507.00,59060.00,True,True
372,859188792,21,446,59652.30,59058.90,True,True
373,859188792,21,445,61218.70,59177.60,True,True
374,859188792,21,444,59461.50,57756.60,True,True
375,859188792,21,447,58973.30,58455.90,True,True
376,859188792,21,443,59377.80,62565.60,True,True
377,808857144,21,444,59047.50,57847.40,True,True
378,808857144,21,439,60445.50,58948.90,True,True
379,808857144,21,443,58961.10,60651.00,True,True
380,808857144,21,443,57665.00,55740.90,True,True
381,808857144,21,442,60721.10,60425.30,True,True
382,808857144,21,439,58729.00,59928.60,True,True
383,808857144,21,442,59697.70,61730.30,True,True
384,808857144,21,440,58268.60,62227.90,True,True
385,808857144,21,443,57149.70,59338.50,True,True
386,808857144,21,441,58309.50,58641.70,True,True
387,808857144,21,474,58429.70,57923.80,True,True
388,808857144,21,449,61720.90,57562.40,True,True
389,808857144,21,445,57747.20,57496.90,True,True
390,808857144,21,440,58222.30,58192.40,True,True
391,808857144,21,443,59414.50,58560.90,True,True
392,808857144,21,446,58667.20,58777.80,True,True
393,808857144,21,443,59374.00,57682.40,True,True
394,808857144,21,441,57388.70,61385.20,True,True
395,943009336,21,447,61397.80,62765.40,True,True
396,943009336,21,449,62321.10,60193.30,True,True
397,943009336,21,446,59952.90,61063.60,True,True
398,943009336,21,455,58298.80,58835.80,True,True
399,943009336,21,446,58804.30,55338.20,True,True
400,943009336,21,445,58395.60,55140.10,True,True
401,943009336,21,447,57163.70,58558.70,True,True
402,943009336,21,447,61578.00,67145.10,True,True
403,943009336,21,447,61208.70,61359.70,True,True
404,808857144,21,443,64876.50,64707.70,True,True
405,808857144,21,446,66373.40,60173.40,True,True
406,808857144,21,445,63842.80,61307.00,True,True
407,808857144,21,455,62749.80,64140.10,True,True
408,808857144,21,445,58586.90,60836.70,True,True
409,808857144,21,446,60606.40,60666.00,True,True
410,808857144,21,443,61017.80,58101.90,True,True
411,808857144,21,446,61493.50,61217.00,True,True
412,808857144,21,443,60545.60,65119.20,True,True
413,959786552,21,446,58301.50,64271.80,True,True
414,959786552,21,514,58721.40,62538.50,True,True
415,959786552,21,450,65883.90,60347.10,True,True
416,959786552,21,453,58679.40,58951.80,True,True
417,959786552,21,446,60178.60,61454.00,True,True
418,959786552,21,444,61889.90,60642.20,True,True
419,959786552,21,447,61045.50,61604.00,True,True
420,959786552,21,443,61782.50,57159.00,True,True
421,959786552,21,446,60469.50,59373.00,True,True
422,808857144,21,444,65423.70,60152.10,True,True
423,808857144,21,446,63688.00,59100.60,True,True
424,808857144,21,447,57525.70,61703.20,True,True
425,808857144,21,446,62186.70,61611.10,True,True
426,808857144,21,453,57630.20,61023.20,True,True
427,808857144,21,445,61574.60,61771.70,True,True
428,808857144,21,444,59899.00,58287.10,True,True
429,808857144,21,447,62018.80,60295.00,True,True
430,825634360,21,443,58807.80,62082.90,True,True
431,825634360,21,445,60585.10,58021.50,True,True
432,825634360,21,443,60548.20,59063.40,True,True
433,825634360,21,444,61472.90,59905.80,True,True
434,825634360,21,443,58180.60,57766.70,True,True
435,825634360,21,455,60797.70,60786.20,True,True
436,825634360,21,442,58774.20,60413.50,True,True
437,825634360,21,446,59715.20,63760.90,True,True
438,825634360,21,443,60727.50,60276.90,True,True
439,825634360,21,447,59634.90,60222.70,True,True
440,825634360,21,445,60334.90,58404.70,True,True
441,825634360,21,445,58888.10,60694.40,True,True
442,825634360,21,473,64714.30,60853.30,True,True
443,825634360,21,447,63374.90,60880.50,True,True
444,825634360,21,454,61101.20,58661.20,True,True
445,825634360,21,445,58936.00,62427.60,True,True
446,825634360,21,447,60352.80,62743.70,True,True
447,825634360,21,446,71214.30,55853.40,True,True
448,825634360,21,444,63619.60,59742.10,True,True
449,825634360,21,456,58771.30,61063.40,True,True
450,825634360,21,445,58555.40,60302.80,True,True
451,825634360,21,447,62629.30,59786.60,True,True
452,825634360,21,457,63718.00,61195.70,True,True
453,825634360,21,446,60851.80,61542.60,True,True
454,825634360,21,505,59706.50,65883.10,True,True
455,825634360,21,456,59559.90,64464.30,True,True
456,825634360,21,447,61286.10,62745.40,True,True
457,943009336,21,447,61571.50,58623.00,True,True
458,943009336,21,444,63873.20,60977.80,True,True
459,943009336,21,450,61495.80,66893.00,True,True
460,943009336,21,454,60266.30,63172.50,True,True
461,943009336,21,448,60490.50,67236.90,True,True
462,943009336,21,447,62288.80,62842.20,True,True
463,943009336,21,447,62971.50,64780.60,True,True
464,943009336,21,444,64015.40,62179.30,True,True
465,943009336,21,447,62359.50,59768.70,True,True
466,808857144,21,454,59594.10,62389.20,True,True
467,808857144,21,444,66012.50,73061.60,True,True
468,808857144,21,444,69357.30,64698.80,True,True
469,808857144,21,462,68399.40,64908.20,True,True
470,808857144,21,481,65680.00,63220.80,True,True
471,808857144,21,446,69635.70,80876.30,True,True
472,808857144,21,444,62027.70,58333.90,True,True
473,808857144,21,448,61471.60,61475.70,True,True
474,842411576,21,445,60302.00,62800.70,True,True
475,842411576,21,446,59050.70,60998.70,True,True
476,842411576,21,443,60822.00,61294.90,True,True
477,842411576,21,446,60511.90,63527.50,True,True
478,842411576,21,444,61263.30,62671.80,True,True
479,842411576,21,446,62426.80,63046.20,True,True
480,842411576,21,501,60863.50,59875.30,True,True
481,842411576,21,459,61431.00,61926.10,True,True
482,842411576,21,444,62122.00,58465.00,True,True
483,842411576,21,445,60561.90,60673.60,True,True
484,842411576,21,444,62086.60,61941.30,True,True
485,842411576,21,446,61704.80,59074.40,True,True
486,842411576,21,444,59508.40,60024.40,True,True
487,842411576,21,445,59984.60,60445.00,True,True
488,842411576,21,444,62502.50,63412.20,True,True
489,842411576,21,446,59849.20,61488.30,True,True
490,842411576,21,444,59817.90,62144.10,True,True
491,842411576,21,456,60011.80,61628.00,True,True
492,943009336,21,444,64913.30,60509.80,True,True
493,943009336,21,447,58954.70,59203.00,True,True
494,943009336,21,445,59711.10,62004.60,True,True
495,943009336,21,446,61725.80,65148.90,True,True
496,943009336,21,444,63603.50,60984.90,True,True
497,943009336,21,450,60630.70,59934.00,True,True
498,943009336,21,443,61283.10,61673.80,True,True
499,943009336,21,458,63652.70,59994.60,True,True
500,943009336,21,456,62578.00,61299.50,True,True
501,808857144,21,446,61312.10,58684.60,True,True
502,808857144,21,444,62723.20,62677.30,True,True
503,808857144,21,448,58398.50,62659.20,True,True
504,808857144,21,444,65232.20,61112.00,True,True
505,808857144,21,448,61282.80,63101.10,True,True
506,808857144,21,445,59819.20,62950.10,True,True
507,808857144,21,446,60803.40,64163.70,True,True
508,808857144,21,443,65023.80,76879.00,True,True
509,808857144,21,446,73380.80,69175.50,True,True
510,859188792,21,444,65079.70,64462.80,True,True
511,859188792,21,447,68055.30,59386.00,True,True
512,859188792,21,453,59249.90,59437.20,True,True
513,859188792,21,449,76836.60,57216.70,True,True
514,859188792,21,445,61974.90,63072.40,True,True
515,859188792,21,446,64971.10,61466.10,True,True
516,859188792,21,445,64484.60,70928.00,True,True
517,859188792,21,447,64732.00,73630.70,True,True
518,825634360,21,444,64206.40,63827.40,True,True
519,825634360,21,448,60972.90,61881.30,True,True
520,825634360,21,444,68165.70,64286.90,True,True
521,825634360,21,447,68804.00,70219.30,True,True
522,825634360,21,444,66779.90,75436.00,True,True
523,825634360,21,446,59684.50,61322.70,True,True
524,825634360,21,444,63674.60,58411.50,True,True
525,825634360,21,448,60958.40,61167.40,True,True
526,825634360,21,445,58995.60,60455.90,True,True
527,875966008,21,446,60880.70,58617.10,True,True
528,875966008,21,481,60611.40,61768.40,True,True
529,875966008,21,446,62484.90,61284.50,True,True
530,875966008,21,443,67233.60,72297.20,True,True
531,875966008,21,447,70707.60,68040.00,True,True
532,875966008,21,445,64831.10,61570.20,True,True
533,875966008,21,447,65659.90,66556.50,True,True
534,875966008,21,443,64368.50,64132.80,True,True
535,875966008,21,497,62529.90,65253.00,True,True
536,825634360,21,456,67824.60,62066.20,True,True
537,825634360,21,456,69532.00,65824.80,True,True
538,825634360,21,444,67278.60,67553.40,True,True
539,825634360,21,445,66964.80,61909.40,True,True
540,825634360,21,445,63171.90,63011.10,True,True
541,825634360,21,456,66324.10,68967.40,True,True
542,825634360,21,444,80134.50,72171.30,True,True
543,825634360,21,448,64036.20,67423.00,True,True
544,825634360,21,445,69688.90,71677.80,True,True
545,959786552,21,444,98710.70,96710.40,True,True
546,959786552,21,479,96034.00,93185.00,True,True
547,959786552,21,458,78200.60,80008.50,True,True
548,959786552,21,444,77087.20,81411.00,True,True
549,959786552,21,443,70030.60,73959.40,True,True
550,959786552,21,442,70756.30,66164.90,True,True
551,959786552,21,444,67428.20,67028.50,True,True
552,959786552,21,441,69116.70,69595.90,True,True
553,959786552,21,444,69093.30,67362.10,True,True
554,808857144,21,444,64032.10,65882.00,True,True
555,808857144,21,446,64398.90,65143.60,True,True
556,808857144,21,445,66453.70,65278.10,True,True
557,808857144,21,445,65492.40,70383.30,True,True
558,808857144,21,444,63097.00,69044.30,True,True
559,808857144,21,447,65662.10,66923.00,True,True
560,808857144,21,444,65895.00,68593.00,True,True
561,808857144,21,451,66774.10,67153.20,True,True
562,808857144,21,445,69876.20,67530.40,True,True
563,808857144,21,445,65252.80,69747.70,True,True
564,808857144,21,446,64786.10,68442.70,True,True
565,808857144,21,446,62705.20,67940.60,True,True
566,808857144,21,467,64704.30,71886.90,True,True
567,808857144,21,447,68980.20,67984.40,True,True
568,808857144,21,443,69700.90,73545.80,True,True
569,808857144,21,447,70128.90,67058.70,True,True
570,808857144,21,444,64846.00,71231.40,True,True
571,926232120,21,446,65396.10,68640.10,True,True
572,926232120,21,443,67085.50,64247.60,True,True
573,926232120,21,445,66061.20,68318.50,True,True
574,926232120,21,443,65835.30,69948.30,True,True
575,926232120,21,456,64694.90,69387.70,True,True
576,926232120,21,443,68256.70,67815.40,True,True
577,926232120,21,447,66273.80,70643.10,True,True
578,926232120,21,460,70913.10,68435.00,True,True
