Chunk_ID,Sequence_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
118,926101041,21,457,56153.00,53518.20,True,True
119,926101041,21,448,56096.20,55435.80,True,True
120,926101041,21,456,55186.10,53976.60,True,True
121,926101041,21,448,57506.60,55435.80,True,True
122,926101041,21,476,55130.60,54850.10,True,True
123,926101041,21,449,55334.40,53587.80,True,True
124,926101041,21,456,54511.20,53809.30,True,True
125,926101041,21,511,56199.00,57630.50,True,True
126,926101041,21,476,53667.30,54808.90,True,True
127,926101041,21,454,62025.00,55945.70,True,True
128,926101041,21,458,57035.70,57368.80,True,True
129,926101041,21,448,54367.40,55314.70,True,True
130,926101041,21,456,56161.40,54197.80,True,True
131,926101041,21,473,58148.60,53303.60,True,True
132,926101041,21,543,56196.60,55616.50,True,True
133,926101041,21,448,56439.10,54117.60,True,True
134,926101041,21,456,57180.80,53249.80,True,True
135,926101041,21,450,56304.00,54576.50,True,True
136,909323825,21,475,59478.90,57848.50,True,True
137,909323825,21,451,55405.10,54229.20,True,True
138,909323825,21,458,55255.70,54995.20,True,True
139,909323825,21,450,58559.30,53759.90,True,True
140,909323825,21,476,55213.30,57143.00,True,True
141,909323825,21,447,55195.70,55735.40,True,True
142,909323825,21,458,56126.40,54606.50,True,True
143,909323825,21,451,57338.20,54333.70,True,True
144,909323825,21,454,55663.20,54337.20,True,True
145,909323825,21,469,56443.00,55997.30,True,True
146,909323825,21,459,55560.80,52914.20,True,True
147,909323825,21,448,57161.50,53097.10,True,True
148,909323825,21,455,57410.40,54411.30,True,True
149,909323825,21,448,53125.20,55301.10,True,True
150,909323825,21,476,56352.00,55154.60,True,True
151,909323825,21,449,55559.20,53533.20,True,True
152,909323825,21,456,53943.50,55515.30,True,True
153,909323825,21,485,54115.80,56704.30,True,True
154,909323825,21,475,55459.50,55358.40,True,True
155,909323825,21,448,55026.70,56981.80,True,True
156,909323825,21,455,55527.80,54369.80,True,True
157,909323825,21,448,57866.90,52479.20,True,True
158,909323825,21,460,56969.70,55439.60,True,True
159,909323825,21,469,53994.90,54750.00,True,True
160,909323825,21,456,55229.80,56851.70,True,True
161,909323825,21,450,54156.60,54622.60,True,True
162,808726065,21,459,55477.70,55557.30,True,True
163,808726065,21,447,56003.20,57402.50,True,True
164,808726065,21,459,56748.20,56298.30,True,True
165,808726065,21,447,57778.00,54211.00,True,True
166,808726065,21,453,57929.10,55253.50,True,True
167,808726065,21,447,56013.00,55203.20,True,True
168,808726065,21,455,54790.50,55609.50,True,True
169,808726065,21,448,55297.80,56279.10,True,True
170,808726065,21,453,55619.50,55970.00,True,True
171,808726065,21,454,52345.80,53634.90,True,True
172,808726065,21,476,56058.10,56266.10,True,True
173,808726065,21,448,56380.20,54519.00,True,True
174,808726065,21,456,57555.90,60345.60,True,True
175,808726065,21,448,58949.90,53190.60,True,True
176,808726065,21,456,57747.70,56957.00,True,True
177,808726065,21,469,54504.80,55981.60,True,True
178,808726065,21,456,56777.00,55323.60,True,True
179,808726065,21,448,55496.90,56194.50,True,True
180,926101041,21,460,56961.10,58970.40,True,True
181,926101041,21,449,52907.60,57723.90,True,True
182,926101041,21,459,58305.30,54184.50,True,True
183,926101041,21,447,57965.00,56721.00,True,True
184,926101041,21,459,57923.10,53182.90,True,True
185,926101041,21,453,56965.10,55004.90,True,True
186,926101041,21,456,52503.10,57010.90,True,True
187,926101041,21,447,57716.00,55508.70,True,True
188,926101041,21,460,55960.90,57027.10,True,True
189,942878257,21,453,54612.00,56346.80,True,True
190,942878257,21,454,53203.60,55595.70,True,True
191,942878257,21,468,56133.40,55317.60,True,True
192,942878257,21,456,55077.30,57584.50,True,True
193,942878257,21,449,56013.60,56511.90,True,True
194,942878257,21,455,56881.80,55277.30,True,True
195,942878257,21,451,54890.20,54139.00,True,True
196,942878257,21,455,56302.20,54472.80,True,True
197,942878257,21,448,55688.90,54301.70,True,True
198,926101041,21,456,56079.00,54928.70,True,True
199,926101041,21,477,57718.70,53857.00,True,True
200,926101041,21,477,55472.20,54644.30,True,True
201,926101041,21,450,55883.70,56018.50,True,True
202,926101041,21,459,56207.20,53014.50,True,True
203,926101041,21,447,56240.70,53752.50,True,True
204,926101041,21,522,55717.40,56139.40,True,True
205,926101041,21,470,54935.40,55489.40,True,True
206,909323825,21,481,55368.40,55814.10,True,True
207,909323825,21,445,57632.00,55870.60,True,True
208,909323825,21,451,56438.30,56101.80,True,True
209,909323825,21,446,55034.20,54452.90,True,True
210,909323825,21,472,55810.00,54147.70,True,True
211,909323825,21,450,56031.70,53846.30,True,True
212,909323825,21,456,53321.50,56441.00,True,True
213,909323825,21,494,55889.40,56408.80,True,True
214,909323825,21,471,56431.10,56680.90,True,True
215,909323825,21,450,54737.90,57202.10,True,True
216,909323825,21,464,55790.10,56470.60,True,True
217,909323825,21,453,54583.00,57195.40,True,True
218,909323825,21,519,56907.80,56560.20,True,True
219,909323825,21,469,57509.20,59206.80,True,True
220,909323825,21,459,54986.80,55654.80,True,True
221,909323825,21,451,55088.40,56366.50,True,True
222,909323825,21,457,57185.70,57419.70,True,True
223,909323825,21,450,57847.40,55887.20,True,True
224,942878257,21,456,54650.60,54101.70,True,True
225,942878257,21,490,53076.80,55729.00,True,True
226,942878257,21,456,55069.50,54206.40,True,True
227,942878257,21,451,53887.20,55573.90,True,True
228,942878257,21,460,55588.30,59502.20,True,True
229,942878257,21,448,54292.40,55273.00,True,True
230,942878257,21,456,57564.50,53799.20,True,True
231,942878257,21,447,56317.70,56461.20,True,True
232,942878257,21,455,55832.90,54580.60,True,True
233,892546609,21,448,55272.10,55515.40,True,True
234,892546609,21,455,55792.20,55419.70,True,True
235,892546609,21,453,55697.20,56418.40,True,True
236,892546609,21,456,55277.40,57675.60,True,True
237,892546609,21,448,54936.20,56180.30,True,True
238,892546609,21,476,56750.30,57074.40,True,True
239,892546609,21,447,56199.80,58471.10,True,True
240,892546609,21,455,56501.40,53675.00,True,True
241,892546609,21,448,56755.30,56018.50,True,True
242,926101041,21,456,54605.50,54136.80,True,True
243,926101041,21,469,55918.10,58456.90,True,True
244,926101041,21,455,55592.50,57706.30,True,True
245,926101041,21,449,55368.20,55308.00,True,True
246,926101041,21,455,57777.50,58677.40,True,True
247,926101041,21,449,56120.30,57840.90,True,True
248,926101041,21,456,55368.70,55778.60,True,True
249,926101041,21,449,54912.80,55142.00,True,True
250,926101041,21,456,56659.30,56286.30,True,True
251,909323825,21,452,56088.70,58422.40,True,True
252,909323825,21,459,54196.90,56768.90,True,True
253,909323825,21,497,58125.50,55912.50,True,True
254,909323825,21,455,56750.00,59571.50,True,True
255,909323825,21,483,57436.50,57257.70,True,True
256,909323825,21,474,55365.40,54124.70,True,True
257,909323825,21,449,52988.30,56592.60,True,True
258,909323825,21,455,55701.30,55843.00,True,True
259,926101041,21,449,54262.80,54510.10,True,True
260,926101041,21,456,55160.20,57500.90,True,True
261,926101041,21,453,56049.70,55505.20,True,True
262,926101041,21,456,55121.30,56980.40,True,True
263,926101041,21,453,57486.90,54991.90,True,True
264,926101041,21,457,57029.50,54722.00,True,True
265,926101041,21,448,57044.40,58940.30,True,True
266,926101041,21,476,55958.30,56708.80,True,True
267,926101041,21,448,55403.10,56425.20,True,True
268,926101041,21,456,56709.30,59056.70,True,True
269,926101041,21,451,55300.60,53861.30,True,True
270,926101041,21,461,56298.50,55553.40,True,True
271,926101041,21,449,56683.80,55275.60,True,True
272,926101041,21,456,58461.90,57270.60,True,True
273,926101041,21,455,56409.10,56975.20,True,True
274,926101041,21,456,53866.00,57691.50,True,True
275,926101041,21,470,54633.70,54159.60,True,True
276,926101041,21,457,56201.50,54329.90,True,True
277,859057713,21,448,54597.30,56343.70,True,True
278,859057713,21,456,55877.70,52932.00,True,True
279,859057713,21,447,55941.30,54914.30,True,True
280,859057713,21,474,54131.50,54933.80,True,True
281,859057713,21,458,57147.20,54272.80,True,True
282,859057713,21,456,53836.60,58008.60,True,True
283,859057713,21,492,56112.20,54743.30,True,True
284,859057713,21,460,55085.30,53709.70,True,True
285,859057713,21,448,57757.80,57108.80,True,True
286,959655473,21,455,55850.30,55226.70,True,True
287,959655473,21,447,56299.20,56813.10,True,True
288,959655473,21,455,56693.40,53570.10,True,True
289,959655473,21,448,55202.40,56117.50,True,True
290,959655473,21,455,57082.70,55035.20,True,True
291,959655473,21,447,54842.90,54555.10,True,True
292,959655473,21,536,54679.60,60402.30,True,True
293,959655473,21,468,56370.50,56401.80,True,True
294,959655473,21,459,54491.90,56550.60,True,True
295,959655473,21,451,53144.20,56716.30,True,True
296,959655473,21,459,56220.80,57289.80,True,True
297,959655473,21,448,54033.20,56383.30,True,True
298,959655473,21,453,53700.40,54689.80,True,True
299,959655473,21,501,55641.50,54869.70,True,True
300,959655473,21,455,56292.70,55382.50,True,True
301,959655473,21,448,57926.90,53920.20,True,True
302,959655473,21,455,56070.40,57012.70,True,True
303,808726065,21,472,54896.60,54484.40,True,True
304,808726065,21,456,55835.30,55822.10,True,True
305,808726065,21,454,54946.20,55038.40,True,True
306,808726065,21,502,55353.60,56148.70,True,True
307,808726065,21,471,58375.10,55132.90,True,True
308,808726065,21,455,54945.20,55977.90,True,True
309,808726065,21,452,55420.30,55382.90,True,True
310,808726065,21,459,55987.60,55008.90,True,True
311,808726065,21,447,55773.70,56875.90,True,True
312,959655473,21,471,56070.80,56276.00,True,True
313,959655473,21,445,57352.40,57102.80,True,True
314,959655473,21,452,57107.90,54593.10,True,True
315,959655473,21,496,56752.30,54947.70,True,True
316,959655473,21,473,57268.10,57759.90,True,True
317,959655473,21,447,55738.40,56694.40,True,True
318,959655473,21,453,56051.10,56396.20,True,True
319,959655473,21,445,55168.50,54804.20,True,True
320,959655473,21,453,59195.30,56930.30,True,True
321,942878257,21,468,54884.30,56953.10,True,True
322,942878257,21,456,57226.90,55298.40,True,True
323,942878257,21,448,56339.50,55703.80,True,True
324,942878257,21,456,56903.20,55389.00,True,True
325,942878257,21,453,54834.00,55182.40,True,True
326,942878257,21,456,54486.70,56605.90,True,True
327,942878257,21,453,58980.90,55178.10,True,True
328,942878257,21,456,55231.80,62821.80,True,True
329,942878257,21,454,56579.10,57119.90,True,True
330,842280497,21,456,56795.10,56676.10,True,True
331,842280497,21,469,55000.60,53918.30,True,True
332,842280497,21,456,56147.60,56335.00,True,True
333,842280497,21,449,60060.80,55120.00,True,True
334,842280497,21,456,53970.60,55565.50,True,True
335,842280497,21,449,55792.00,55712.00,True,True
336,842280497,21,456,56933.80,55499.40,True,True
337,842280497,21,449,56196.10,54954.50,True,True
338,842280497,21,456,56146.90,54875.00,True,True
339,959655473,21,447,56415.80,54209.20,True,True
340,959655473,21,475,56176.80,56157.90,True,True
341,959655473,21,447,56308.40,54554.70,True,True
342,959655473,21,455,56118.10,58690.90,True,True
343,959655473,21,449,55885.20,55337.90,True,True
344,959655473,21,455,56604.80,57203.10,True,True
345,959655473,21,469,54550.30,57218.00,True,True
346,959655473,21,458,54674.70,54260.80,True,True
347,959655473,21,454,52627.10,57707.30,True,True
348,942878257,21,470,55452.10,55309.30,True,True
349,942878257,21,473,54854.20,59526.40,True,True
350,942878257,21,457,57279.10,55026.10,True,True
351,942878257,21,452,56187.90,55523.80,True,True
352,942878257,21,461,55189.40,57368.30,True,True
353,942878257,21,447,53748.30,55545.30,True,True
354,942878257,21,476,53993.30,56728.90,True,True
355,942878257,21,451,54067.70,54795.40,True,True
356,808726065,21,461,56420.50,54478.10,True,True
357,808726065,21,514,57521.60,58285.00,True,True
358,808726065,21,475,55618.60,55654.10,True,True
359,808726065,21,448,53636.10,54403.60,True,True
360,808726065,21,456,57195.80,54882.50,True,True
361,808726065,21,449,53706.80,55415.60,True,True
362,808726065,21,512,56036.80,56928.90,True,True
363,808726065,21,446,55167.60,55007.50,True,True
364,808726065,21,461,58469.80,54496.90,True,True
365,926101041,21,446,55436.30,56688.40,True,True
366,926101041,21,458,57044.40,55810.70,True,True
367,926101041,21,450,56547.00,57378.80,True,True
368,926101041,21,476,55791.10,54958.70,True,True
369,926101041,21,449,54270.20,55669.60,True,True
370,926101041,21,456,56278.70,53646.50,True,True
371,926101041,21,449,56257.70,55651.60,True,True
372,926101041,21,456,56150.10,55660.00,True,True
373,926101041,21,469,56284.00,54114.10,True,True
374,926101041,21,467,55472.40,55135.50,True,True
375,926101041,21,453,55044.40,55554.70,True,True
376,926101041,21,455,55213.50,54184.30,True,True
377,926101041,21,454,55879.20,55312.00,True,True
378,926101041,21,456,54469.50,55065.60,True,True
379,926101041,21,449,54922.30,56252.70,True,True
380,926101041,21,456,56950.90,57374.00,True,True
381,926101041,21,447,56901.30,54739.00,True,True
382,926101041,21,456,56848.00,54785.90,True,True
383,959655473,21,444,55639.60,54720.70,True,True
384,959655473,21,451,53468.20,55451.00,True,True
385,959655473,21,489,55445.90,55454.20,True,True
386,959655473,21,471,55270.70,55916.20,True,True
387,959655473,21,445,55615.60,56464.60,True,True
388,959655473,21,455,55172.40,56386.10,True,True
389,959655473,21,444,54693.40,57095.20,True,True
390,959655473,21,455,56606.10,56795.60,True,True
391,959655473,21,446,54455.40,55531.20,True,True
392,875769393,21,454,53116.90,56037.70,True,True
393,875769393,21,444,57140.20,56612.40,True,True
394,875769393,21,452,54891.20,55023.40,True,True
395,875769393,21,445,54868.90,56866.90,True,True
396,875769393,21,472,58610.50,55496.30,True,True
397,875769393,21,449,56694.60,54184.70,True,True
398,875769393,21,456,54010.80,56344.00,True,True
399,875769393,21,445,56983.00,55415.70,True,True
400,959655473,21,456,55162.10,52932.30,True,True
401,959655473,21,470,56918.10,54538.70,True,True
402,959655473,21,495,57323.90,55669.50,True,True
403,959655473,21,454,57091.90,53379.60,True,True
404,959655473,21,458,55849.90,56420.40,True,True
405,959655473,21,469,58100.50,55268.90,True,True
406,959655473,21,460,57985.50,56225.00,True,True
407,959655473,21,449,56100.00,55927.40,True,True
408,959655473,21,456,56563.50,56235.10,True,True
409,942878257,21,450,55955.00,55475.80,True,True
410,942878257,21,476,56713.00,55330.60,True,True
411,942878257,21,449,56625.80,55984.10,True,True
412,942878257,21,456,57311.20,55503.30,True,True
413,942878257,21,464,57042.60,53851.10,True,True
414,942878257,21,476,54970.90,56670.90,True,True
415,942878257,21,450,54958.70,55288.10,True,True
416,942878257,21,457,54539.30,55187.00,True,True
417,942878257,21,450,55201.90,58076.60,True,True
418,942878257,21,452,57187.70,54862.20,True,True
419,942878257,21,464,55718.40,57526.60,True,True
420,942878257,21,499,54798.20,58041.30,True,True
421,942878257,21,444,56649.80,55217.40,True,True
422,942878257,21,455,54267.70,55535.50,True,True
423,942878257,21,445,53500.60,55181.70,True,True
424,942878257,21,455,54803.20,59148.70,True,True
425,942878257,21,444,55753.50,56329.20,True,True
426,942878257,21,455,56099.80,53795.30,True,True
427,926101041,21,448,57501.10,57909.70,True,True
428,926101041,21,456,53459.70,55385.70,True,True
429,926101041,21,447,57277.80,54506.20,True,True
430,926101041,21,459,56572.90,54737.30,True,True
431,926101041,21,447,55819.30,55412.10,True,True
432,926101041,21,456,56662.60,54429.10,True,True
433,926101041,21,468,54311.40,55448.50,True,True
434,926101041,21,459,55246.20,55191.50,True,True
435,926101041,21,447,54441.30,55552.10,True,True
436,808726065,21,456,55374.40,58198.90,True,True
437,808726065,21,449,58183.50,53564.30,True,True
438,808726065,21,456,55444.20,56961.60,True,True
439,808726065,21,453,57203.10,54791.40,True,True
440,808726065,21,456,54803.80,54058.70,True,True
441,808726065,21,533,55613.00,54937.00,True,True
442,808726065,21,476,56199.50,55925.90,True,True
443,808726065,21,454,55453.40,54347.30,True,True
444,959655473,21,458,55726.90,55415.70,True,True
445,959655473,21,447,54163.20,59161.30,True,True
446,959655473,21,456,54487.20,56480.90,True,True
447,959655473,21,469,54938.40,56925.10,True,True
448,959655473,21,457,56632.50,57511.80,True,True
449,959655473,21,449,54507.00,58254.10,True,True
450,959655473,21,460,56234.40,51695.80,True,True
451,959655473,21,455,56095.00,54922.80,True,True
452,959655473,21,476,58226.40,55816.00,True,True
453,959655473,21,453,58714.00,54498.20,True,True
454,959655473,21,456,54026.10,54016.30,True,True
455,959655473,21,448,55883.80,55664.80,True,True
456,959655473,21,476,55912.60,56149.70,True,True
457,959655473,21,451,54240.70,57619.80,True,True
458,959655473,21,460,56414.10,53776.50,True,True
459,959655473,21,447,55231.40,55627.30,True,True
460,959655473,21,488,53277.40,53867.80,True,True
461,959655473,21,449,56288.20,54944.60,True,True
462,959655473,21,459,57674.30,54281.00,True,True
463,959655473,21,449,53536.50,55393.20,True,True
464,959655473,21,456,54718.90,54461.60,True,True
465,959655473,21,448,54067.00,56962.40,True,True
466,959655473,21,456,54187.50,55644.20,True,True
467,959655473,21,448,58298.70,56831.40,True,True
468,959655473,21,460,57245.90,54747.90,True,True
469,959655473,21,447,56207.90,53427.80,True,True
470,959655473,21,476,53633.70,55622.30,True,True
471,825503281,21,449,56396.10,56738.70,True,True
472,825503281,21,458,55057.00,55379.90,True,True
473,825503281,21,447,57251.10,55024.30,True,True
474,825503281,21,454,55807.10,55144.90,True,True
475,825503281,21,468,59944.50,54542.40,True,True
476,825503281,21,460,54045.30,56700.70,True,True
477,825503281,21,448,56385.00,56601.70,True,True
478,825503281,21,455,54658.60,54925.10,True,True
479,825503281,21,445,53723.00,52726.80,True,True
480,926101041,21,461,55549.40,55900.80,True,True
481,926101041,21,450,55046.50,56387.60,True,True
482,926101041,21,456,55556.30,55189.80,True,True
483,926101041,21,450,56646.90,54970.00,True,True
484,926101041,21,456,56348.10,55914.90,True,True
485,926101041,21,448,57963.40,55759.20,True,True
486,926101041,21,456,56882.60,54915.00,True,True
487,926101041,21,450,52519.60,53920.00,True,True
488,926101041,21,457,55788.10,58590.30,True,True
489,959655473,21,469,55029.60,53943.20,True,True
490,959655473,21,459,55397.70,56154.60,True,True
491,959655473,21,453,57236.10,55404.20,True,True
492,959655473,21,459,56810.80,55860.70,True,True
493,959655473,21,449,55900.10,55562.20,True,True
494,959655473,21,476,59943.90,56433.30,True,True
495,959655473,21,449,58520.50,56099.20,True,True
496,959655473,21,456,54746.40,55100.00,True,True
497,825503281,21,462,59519.80,54944.90,True,True
498,825503281,21,476,56039.20,55748.30,True,True
499,825503281,21,454,57989.80,57157.30,True,True
500,825503281,21,460,57208.80,53655.60,True,True
501,825503281,21,448,56215.40,54229.50,True,True
502,825503281,21,459,55709.70,59960.30,True,True
503,825503281,21,469,55827.20,56161.00,True,True
504,825503281,21,456,56741.40,54144.10,True,True
505,825503281,21,449,59808.90,54269.10,True,True
506,959655473,21,470,56664.20,57044.10,True,True
507,959655473,21,448,57545.80,54079.00,True,True
508,959655473,21,472,56007.90,55781.70,True,True
509,959655473,21,447,55566.50,55170.20,True,True
510,959655473,21,456,57470.40,57324.90,True,True
511,959655473,21,477,55431.00,55396.60,True,True
512,959655473,21,456,57006.90,56004.10,True,True
513,959655473,21,445,56121.60,56651.60,True,True
514,959655473,21,451,56781.80,57027.60,True,True
515,808726065,21,448,56024.10,56212.90,True,True
516,808726065,21,456,55336.80,58112.40,True,True
517,808726065,21,469,56405.50,54967.20,True,True
518,808726065,21,460,55815.10,56160.20,True,True
519,808726065,21,449,55252.70,56068.80,True,True
520,808726065,21,459,55309.20,55333.70,True,True
521,808726065,21,446,54724.80,54673.40,True,True
522,808726065,21,476,54860.70,55740.20,True,True
523,808726065,21,528,54642.70,57567.70,True,True
524,808726065,21,460,58604.10,56976.10,True,True
525,808726065,21,449,57881.80,54849.00,True,True
526,808726065,21,476,55361.10,56547.80,True,True
527,808726065,21,449,56589.30,56533.30,True,True
528,808726065,21,456,55369.00,55041.60,True,True
529,808726065,21,452,54586.10,53215.00,True,True
530,808726065,21,455,56783.00,58118.40,True,True
531,808726065,21,447,55515.20,56604.10,True,True
532,808726065,21,456,55623.00,56491.80,True,True
533,808726065,21,448,56721.70,57667.50,True,True
534,808726065,21,544,55336.10,57086.40,True,True
535,808726065,21,469,55918.30,54636.90,True,True
536,808726065,21,456,59874.30,54561.90,True,True
537,808726065,21,449,55845.80,56906.10,True,True
538,808726065,21,455,54039.90,56649.20,True,True
539,808726065,21,504,57427.60,55708.70,True,True
540,808726065,21,475,56852.40,55282.40,True,True
541,959655473,21,449,55868.00,57330.50,True,True
542,959655473,21,455,55915.20,53974.40,True,True
543,959655473,21,447,54717.10,55848.90,True,True
544,959655473,21,459,53820.70,54018.80,True,True
545,959655473,21,468,55644.00,55362.00,True,True
546,959655473,21,456,56967.50,56468.80,True,True
547,959655473,21,448,58585.80,55337.90,True,True
548,959655473,21,456,56064.00,56319.80,True,True
549,959655473,21,448,56348.90,55669.40,True,True
550,926101041,21,473,55368.60,55904.00,True,True
551,926101041,21,446,56447.40,56800.30,True,True
552,926101041,21,453,55700.50,55887.80,True,True
553,926101041,21,528,57610.40,55909.60,True,True
554,926101041,21,473,56498.00,52640.10,True,True
555,926101041,21,444,55271.60,54461.40,True,True
556,926101041,21,455,55211.30,55307.80,True,True
557,926101041,21,445,55829.20,55115.60,True,True
558,926101041,21,455,55227.40,52928.60,True,True
559,926101041,21,465,55834.20,55785.00,True,True
560,926101041,21,452,58278.30,57267.60,True,True
561,926101041,21,450,55452.20,57807.60,True,True
562,926101041,21,455,54787.20,54750.10,True,True
563,926101041,21,444,59534.20,57965.60,True,True
564,926101041,21,472,54926.90,56225.50,True,True
565,926101041,21,450,57152.80,55796.50,True,True
566,926101041,21,455,53623.00,56974.50,True,True
567,926101041,21,445,54795.70,55787.00,True,True
568,926101041,21,476,55444.70,53826.80,True,True
569,926101041,21,454,57505.00,58147.70,True,True
570,926101041,21,456,57058.50,55425.00,True,True
571,926101041,21,449,56401.80,56238.20,True,True
572,926101041,21,500,56236.10,59124.00,True,True
573,926101041,21,454,57633.50,56797.80,True,True
574,926101041,21,458,54768.00,55477.10,True,True
575,926101041,21,448,56023.60,55704.00,True,True
576,926101041,21,456,56497.40,54599.30,True,True
577,808726065,21,448,54698.60,55013.50,True,True
578,808726065,21,456,55662.60,55613.50,True,True
