Chunk_ID,Sequence_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
53,926101041,21,451,56610.50,56085.00,True,True
54,926101041,21,460,53081.40,55968.80,True,True
55,926101041,21,451,53975.40,54578.90,True,True
56,926101041,21,463,55071.00,55202.40,True,True
57,926101041,21,452,55341.70,55804.10,True,True
58,842280497,21,460,56428.30,56312.10,True,True
59,842280497,21,451,55254.10,57596.80,True,True
60,842280497,21,460,57886.70,57057.90,True,True
61,842280497,21,461,55395.10,60072.80,True,True
62,842280497,21,460,57407.30,55987.50,True,True
63,842280497,21,451,55644.30,56459.60,True,True
64,842280497,21,459,55613.20,56252.10,True,True
65,842280497,21,449,57191.80,55336.40,True,True
66,842280497,21,470,55712.60,55434.60,True,True
67,959655473,21,452,55014.00,61518.20,True,True
68,959655473,21,461,55395.80,53536.20,True,True
69,959655473,21,518,57397.30,58347.50,True,True
70,959655473,21,461,55708.30,54849.30,True,True
71,959655473,21,452,56536.30,55905.90,True,True
72,959655473,21,462,55884.70,53691.70,True,True
73,959655473,21,452,54883.50,55647.30,True,True
74,959655473,21,461,54972.70,56534.80,True,True
75,959655473,21,464,58794.70,55807.20,True,True
76,825503281,21,459,56347.10,54740.00,True,True
77,825503281,21,451,54190.60,56303.20,True,True
78,825503281,21,460,55899.10,57611.80,True,True
79,825503281,21,451,57200.30,55417.40,True,True
80,825503281,21,470,53598.60,56539.00,True,True
81,825503281,21,450,55425.90,56334.10,True,True
82,825503281,21,460,58631.40,55608.10,True,True
83,825503281,21,533,57760.80,56507.40,True,True
84,825503281,21,469,56323.70,56989.10,True,True
85,959655473,21,454,55689.00,56191.90,True,True
86,959655473,21,461,54395.20,55852.70,True,True
87,959655473,21,450,55299.90,55692.70,True,True
88,959655473,21,460,53361.70,57207.90,True,True
89,959655473,21,452,57147.90,56215.90,True,True
90,959655473,21,463,55573.00,57038.60,True,True
91,959655473,21,451,55693.30,54005.20,True,True
92,959655473,21,463,57475.10,58061.20,True,True
93,959655473,21,452,55462.60,54787.60,True,True
94,959655473,21,463,56435.00,57446.30,True,True
95,959655473,21,455,54274.50,54370.20,True,True
96,959655473,21,471,56708.20,60920.50,True,True
97,959655473,21,451,55647.70,55601.10,True,True
98,959655473,21,471,55748.70,54808.80,True,True
99,959655473,21,452,59640.10,55972.10,True,True
100,959655473,21,461,56822.70,55487.20,True,True
101,959655473,21,452,58093.00,55136.80,True,True
102,875834929,21,509,57179.50,55029.30,True,True
103,875834929,21,455,56401.90,59503.00,True,True
104,875834929,21,461,56538.20,56149.30,True,True
105,875834929,21,452,57988.70,55869.70,True,True
106,875834929,21,480,54711.90,55684.70,True,True
107,875834929,21,460,55108.20,53753.50,True,True
108,875834929,21,461,55875.90,56712.80,True,True
109,875834929,21,450,56888.60,57088.30,True,True
110,875834929,21,461,55721.20,55429.20,True,True
111,842280497,21,452,63650.60,56118.10,True,True
112,842280497,21,462,54627.10,54173.10,True,True
113,842280497,21,515,55115.80,54207.80,True,True
114,842280497,21,547,55406.00,57427.80,True,True
115,842280497,21,451,58294.80,55265.10,True,True
116,842280497,21,467,55945.90,57576.70,True,True
117,842280497,21,461,53406.40,55701.50,True,True
118,842280497,21,461,55581.60,60755.90,True,True
119,842280497,21,455,55019.60,54950.70,True,True
120,959655473,21,460,57029.10,54550.20,True,True
121,959655473,21,450,56030.10,58212.30,True,True
122,959655473,21,461,54428.20,56862.80,True,True
123,959655473,21,451,55108.20,56470.80,True,True
124,959655473,21,497,54955.50,56663.70,True,True
125,959655473,21,452,61229.40,56145.90,True,True
126,959655473,21,473,55693.90,55590.00,True,True
127,959655473,21,451,54719.60,53079.80,True,True
128,959655473,21,462,55494.40,58002.20,True,True
129,842280497,21,452,56850.90,56534.40,True,True
130,842280497,21,462,61844.90,55306.20,True,True
131,842280497,21,452,56432.80,57145.00,True,True
132,842280497,21,460,55753.80,54384.70,True,True
133,842280497,21,450,59993.90,54808.50,True,True
134,842280497,21,471,56608.70,54324.10,True,True
135,842280497,21,452,54333.50,57318.40,True,True
136,842280497,21,469,55681.20,56934.50,True,True
137,842280497,21,454,55304.00,56853.40,True,True
138,875834929,21,459,54988.70,56262.00,True,True
139,875834929,21,453,55157.30,55800.00,True,True
140,875834929,21,470,59482.70,59044.40,True,True
141,875834929,21,451,54192.30,58194.60,True,True
142,875834929,21,460,57976.50,55997.70,True,True
143,875834929,21,451,55343.50,55135.30,True,True
144,875834929,21,461,59510.40,53743.00,True,True
145,875834929,21,451,54933.40,55281.70,True,True
146,825503281,21,460,55395.60,54921.50,True,True
147,825503281,21,454,57004.50,58736.10,True,True
148,825503281,21,461,56538.80,54925.50,True,True
149,825503281,21,455,60244.30,55531.60,True,True
150,825503281,21,461,55757.00,54913.10,True,True
151,825503281,21,452,55338.90,54052.10,True,True
152,825503281,21,460,55228.50,56298.00,True,True
153,825503281,21,452,54694.70,55466.80,True,True
154,825503281,21,472,56752.40,62521.90,True,True
155,859057713,21,451,55862.00,54760.90,True,True
156,859057713,21,460,54363.60,57147.10,True,True
157,859057713,21,452,57427.80,55793.30,True,True
158,859057713,21,461,57092.90,57299.00,True,True
159,859057713,21,462,55141.40,51588.60,True,True
160,859057713,21,461,56449.30,55706.00,True,True
161,859057713,21,451,55048.40,55977.70,True,True
162,859057713,21,461,61085.20,56759.80,True,True
163,859057713,21,451,56183.10,54416.30,True,True
164,959655473,21,460,53883.70,56915.50,True,True
165,959655473,21,450,56035.30,56471.70,True,True
166,959655473,21,506,57030.00,56802.90,True,True
167,959655473,21,451,54200.20,54867.40,True,True
168,959655473,21,461,55897.50,56944.20,True,True
169,959655473,21,453,58316.80,54248.20,True,True
170,959655473,21,460,58245.20,55613.70,True,True
171,959655473,21,452,55006.80,55767.90,True,True
172,959655473,21,459,58125.00,56977.70,True,True
173,842280497,21,462,54642.40,57179.30,True,True
174,842280497,21,461,55420.60,57129.10,True,True
175,842280497,21,452,58553.70,55636.20,True,True
176,842280497,21,463,58872.80,54158.10,True,True
177,842280497,21,452,57063.90,54232.80,True,True
178,842280497,21,464,55748.30,58203.10,True,True
179,842280497,21,454,57199.00,56094.20,True,True
180,842280497,21,461,56425.90,53683.70,True,True
181,842280497,21,452,55512.60,55672.60,True,True
182,825503281,21,471,56507.30,56620.40,True,True
183,825503281,21,453,61489.50,54390.10,True,True
184,825503281,21,464,55127.10,55115.60,True,True
185,825503281,21,451,57674.20,54533.40,True,True
186,825503281,21,460,55892.80,54622.50,True,True
187,825503281,21,452,59394.40,56744.30,True,True
188,825503281,21,461,57252.50,55794.00,True,True
189,825503281,21,451,56717.80,56566.90,True,True
190,859057713,21,527,59152.10,54207.00,True,True
191,875834929,21,459,53583.50,54236.60,True,True
192,875834929,21,459,54043.30,56660.50,True,True
193,875834929,21,449,54796.10,55337.40,True,True
194,875834929,21,460,54274.70,53788.40,True,True
195,875834929,21,451,55360.40,56021.00,True,True
196,875834929,21,470,55238.40,57302.00,True,True
197,875834929,21,450,56702.80,56335.00,True,True
198,875834929,21,461,57289.80,54034.90,True,True
199,825503281,21,452,57050.50,57588.90,True,True
200,825503281,21,461,56174.60,56246.10,True,True
201,825503281,21,460,56065.40,56471.30,True,True
202,825503281,21,462,55415.20,55404.60,True,True
203,825503281,21,452,62225.60,54010.40,True,True
204,825503281,21,462,55732.40,55157.10,True,True
205,825503281,21,453,53170.50,55992.20,True,True
206,825503281,21,461,55769.10,55463.30,True,True
207,825503281,21,452,56486.70,56640.00,True,True
208,909389361,21,461,57724.90,56299.00,True,True
209,909389361,21,452,57177.20,54673.80,True,True
210,909389361,21,469,56648.10,55181.20,True,True
211,909389361,21,455,60751.90,54895.40,True,True
212,909389361,21,461,55186.70,54739.60,True,True
213,909389361,21,451,56332.20,55470.60,True,True
214,909389361,21,461,56262.20,55730.90,True,True
215,909389361,21,450,58308.40,55077.00,True,True
216,909389361,21,461,55469.20,54905.80,True,True
217,909323825,21,461,55035.50,58334.00,True,True
218,909323825,21,548,55809.60,56288.60,True,True
219,909323825,21,461,55567.70,56126.80,True,True
220,909323825,21,460,56265.10,55729.80,True,True
221,909323825,21,452,53913.00,54312.60,True,True
222,909323825,21,461,54645.10,55238.80,True,True
223,909323825,21,451,54499.20,54546.60,True,True
224,909323825,21,461,56495.30,56506.00,True,True
225,909323825,21,450,54891.10,55652.00,True,True
226,808726065,21,460,55059.60,56681.70,True,True
227,808726065,21,455,54889.60,55755.90,True,True
228,808726065,21,461,54250.60,54644.70,True,True
229,808726065,21,463,59027.00,57478.60,True,True
230,808726065,21,462,56955.80,55357.10,True,True
231,808726065,21,452,55271.20,54229.80,True,True
232,808726065,21,461,61178.40,56904.40,True,True
233,808726065,21,462,56865.30,59945.30,True,True
234,808726065,21,515,57631.30,55788.20,True,True
235,808726065,21,543,55351.60,56120.60,True,True
236,808726065,21,461,55296.20,54232.90,True,True
237,808726065,21,451,57402.60,55407.50,True,True
238,808726065,21,463,58487.10,54679.80,True,True
239,808726065,21,453,57198.10,56763.50,True,True
240,808726065,21,463,61066.60,55301.10,True,True
241,808726065,21,453,55657.80,54889.00,True,True
242,808726065,21,464,57534.00,54755.50,True,True
243,825503281,21,453,54905.20,55633.10,True,True
244,825503281,21,461,58855.90,58675.10,True,True
245,825503281,21,455,58125.40,58693.30,True,True
246,825503281,21,524,58525.00,55544.20,True,True
247,825503281,21,462,56167.90,55268.10,True,True
248,825503281,21,461,55557.70,54854.00,True,True
249,825503281,21,453,55195.50,56606.60,True,True
250,825503281,21,461,56945.20,55383.30,True,True
251,825503281,21,453,58401.40,62344.00,True,True
252,859057713,21,470,54296.80,55265.80,True,True
253,859057713,21,451,54905.10,55417.50,True,True
254,859057713,21,460,55659.40,54930.80,True,True
255,859057713,21,455,56071.40,57255.80,True,True
256,859057713,21,461,56405.50,55253.10,True,True
257,859057713,21,451,57335.20,55461.90,True,True
258,859057713,21,463,54487.20,54998.10,True,True
259,859057713,21,452,54882.60,59514.70,True,True
260,859057713,21,463,55334.80,56375.60,True,True
261,892612145,21,451,54595.50,53267.90,True,True
262,892612145,21,463,54615.30,54733.80,True,True
263,892612145,21,489,56202.50,59202.40,True,True
264,892612145,21,460,55715.00,57242.50,True,True
265,892612145,21,450,54140.00,59695.00,True,True
266,892612145,21,470,55553.10,54503.30,True,True
267,892612145,21,452,54796.90,57466.60,True,True
268,892612145,21,463,57886.30,54612.70,True,True
269,892612145,21,452,59894.30,53206.70,True,True
270,808726065,21,461,55455.60,57692.20,True,True
271,808726065,21,451,54826.60,59453.20,True,True
272,808726065,21,461,53298.70,57555.30,True,True
273,808726065,21,457,55843.80,64197.60,True,True
274,808726065,21,460,55947.20,54864.30,True,True
275,808726065,21,461,56531.60,54825.50,True,True
276,808726065,21,461,57967.80,55297.10,True,True
277,808726065,21,451,58136.20,55226.40,True,True
278,808726065,21,461,56524.20,56954.70,True,True
279,842280497,21,457,54370.80,55969.70,True,True
280,842280497,21,460,59207.80,56502.30,True,True
281,842280497,21,450,58890.70,55414.20,True,True
282,842280497,21,460,54898.10,55832.80,True,True
283,842280497,21,545,56942.40,54877.40,True,True
284,842280497,21,471,54310.80,56816.80,True,True
285,842280497,21,450,56769.90,56338.30,True,True
286,842280497,21,459,56270.90,59646.80,True,True
287,842280497,21,450,56654.80,58631.10,True,True
288,859057713,21,460,55727.70,57114.60,True,True
289,859057713,21,450,55264.10,59065.70,True,True
290,859057713,21,460,56905.40,54721.50,True,True
291,859057713,21,450,55465.30,56498.20,True,True
292,859057713,21,459,55192.50,55598.70,True,True
293,859057713,21,450,55525.10,55007.10,True,True
294,859057713,21,469,56469.40,58351.50,True,True
295,859057713,21,449,59250.40,54750.50,True,True
296,875834929,21,461,57079.50,54774.70,True,True
297,875834929,21,451,57064.40,55120.50,True,True
298,875834929,21,461,58512.10,54633.30,True,True
299,875834929,21,451,56640.60,54314.60,True,True
300,875834929,21,460,54128.30,54422.90,True,True
301,875834929,21,462,56201.90,53297.50,True,True
302,875834929,21,460,56847.20,55056.70,True,True
303,875834929,21,461,54986.20,58917.70,True,True
304,875834929,21,460,55640.20,56432.40,True,True
305,859057713,21,451,56164.40,57452.00,True,True
306,859057713,21,460,55518.50,57898.50,True,True
307,859057713,21,451,57450.80,54697.10,True,True
308,859057713,21,471,57134.20,55288.30,True,True
309,859057713,21,451,56938.40,53542.00,True,True
310,859057713,21,461,54622.60,57268.40,True,True
311,859057713,21,451,54326.80,57591.10,True,True
312,859057713,21,460,55070.20,55470.30,True,True
313,859057713,21,453,57300.60,53411.20,True,True
314,892612145,21,461,56594.40,56195.00,True,True
315,892612145,21,455,56349.80,55896.90,True,True
316,892612145,21,461,57351.40,55928.60,True,True
317,892612145,21,454,59970.80,54291.50,True,True
318,892612145,21,461,55478.10,55132.10,True,True
319,892612145,21,452,58445.20,55524.30,True,True
320,892612145,21,461,54800.90,53889.00,True,True
321,892612145,21,451,56971.40,55999.70,True,True
322,892612145,21,471,56972.40,53604.80,True,True
323,909389361,21,450,55936.60,56452.20,True,True
324,909389361,21,460,55522.80,57006.20,True,True
325,909389361,21,451,62015.40,54546.90,True,True
326,909389361,21,460,59663.90,56440.60,True,True
327,909389361,21,462,58962.60,54866.40,True,True
328,909389361,21,463,55933.90,54105.50,True,True
329,909389361,21,454,57130.40,54430.60,True,True
330,909389361,21,459,54851.50,55257.20,True,True
331,909389361,21,452,56214.50,55427.80,True,True
332,859057713,21,460,56859.60,57180.30,True,True
333,859057713,21,454,59633.30,56929.80,True,True
334,859057713,21,459,57012.10,54940.60,True,True
335,859057713,21,454,56663.30,54421.80,True,True
336,859057713,21,460,57507.20,55263.30,True,True
337,859057713,21,451,58052.50,56894.30,True,True
338,859057713,21,484,57374.20,55672.70,True,True
339,859057713,21,521,57674.20,54984.80,True,True
340,875834929,21,470,58527.80,56717.90,True,True
341,875834929,21,451,55260.80,55252.60,True,True
342,875834929,21,460,57943.60,53973.20,True,True
343,875834929,21,454,55762.40,55053.50,True,True
344,875834929,21,460,56561.50,56657.90,True,True
345,875834929,21,454,55646.80,53914.30,True,True
346,875834929,21,464,54876.40,58071.50,True,True
347,875834929,21,455,53222.00,55073.50,True,True
348,875834929,21,460,59608.30,55365.10,True,True
349,859057713,21,451,56794.00,54143.30,True,True
350,859057713,21,469,57946.60,55656.10,True,True
351,859057713,21,454,55531.70,55077.00,True,True
352,859057713,21,459,56404.30,56784.50,True,True
353,859057713,21,467,55598.50,53698.30,True,True
354,859057713,21,460,55023.00,57208.80,True,True
355,859057713,21,454,55631.30,55012.60,True,True
356,859057713,21,523,60393.50,55694.80,True,True
357,859057713,21,514,55482.20,55227.00,True,True
358,859057713,21,471,60992.80,54819.90,True,True
359,859057713,21,452,55772.70,57584.40,True,True
360,859057713,21,461,58722.60,53716.30,True,True
361,859057713,21,451,53600.60,55395.10,True,True
362,859057713,21,460,59779.30,55251.40,True,True
363,859057713,21,452,56750.50,62133.90,True,True
364,859057713,21,463,56834.00,56397.60,True,True
365,859057713,21,454,56299.10,55975.50,True,True
366,859057713,21,472,55908.30,55566.70,True,True
367,842280497,21,454,57340.50,56410.80,True,True
368,842280497,21,470,58255.50,54751.50,True,True
369,842280497,21,451,56985.70,56210.00,True,True
370,842280497,21,460,57068.00,55786.30,True,True
371,842280497,21,451,59304.10,57461.60,True,True
372,842280497,21,461,56384.20,57176.50,True,True
373,842280497,21,451,55929.30,53493.80,True,True
374,842280497,21,462,56035.20,54582.00,True,True
375,842280497,21,452,56079.50,53851.70,True,True
376,859057713,21,460,56608.80,56644.70,True,True
377,859057713,21,452,58682.50,56560.00,True,True
378,859057713,21,469,55754.30,59302.20,True,True
379,859057713,21,451,54733.60,55415.40,True,True
380,859057713,21,463,55331.20,56530.30,True,True
381,859057713,21,533,54900.20,55571.40,True,True
382,859057713,21,471,55385.90,56206.40,True,True
383,859057713,21,452,56827.40,55778.40,True,True
384,859057713,21,485,57755.80,54948.20,True,True
385,959655473,21,453,57416.30,53362.20,True,True
386,959655473,21,461,57397.90,58313.10,True,True
387,959655473,21,452,55702.20,55365.10,True,True
388,959655473,21,462,54713.10,56058.10,True,True
389,959655473,21,453,55275.40,54505.30,True,True
390,959655473,21,462,57148.50,56713.80,True,True
391,959655473,21,452,56882.60,58639.10,True,True
392,959655473,21,461,53747.70,56548.50,True,True
393,875834929,21,452,59537.70,57007.10,True,True
394,875834929,21,475,56014.90,55831.20,True,True
395,875834929,21,452,58250.20,54700.80,True,True
396,875834929,21,471,56423.10,55989.80,True,True
397,875834929,21,452,57325.60,54644.60,True,True
398,875834929,21,461,55676.40,56674.40,True,True
399,875834929,21,452,59053.30,55589.70,True,True
400,875834929,21,461,60107.10,53999.60,True,True
401,875834929,21,464,57499.70,56067.30,True,True
402,842280497,21,461,57515.70,56166.10,True,True
403,842280497,21,451,54962.50,54652.70,True,True
404,842280497,21,516,54879.40,54771.00,True,True
405,842280497,21,463,57415.20,55514.90,True,True
406,842280497,21,462,55569.10,56909.00,True,True
407,842280497,21,450,53939.70,58058.40,True,True
408,842280497,21,462,60496.90,57151.00,True,True
409,842280497,21,452,57567.90,55636.60,True,True
410,842280497,21,461,54823.70,56463.70,True,True
411,892612145,21,450,53921.10,55457.30,True,True
412,892612145,21,461,56826.00,55415.70,True,True
413,892612145,21,451,54578.30,53868.70,True,True
414,892612145,21,463,55155.20,59737.10,True,True
415,892612145,21,462,55115.90,55841.30,True,True
416,892612145,21,463,56880.70,54620.80,True,True
417,892612145,21,451,58561.80,53905.40,True,True
418,892612145,21,461,55972.00,56973.60,True,True
419,892612145,21,451,54454.30,56800.20,True,True
420,875834929,21,460,56986.60,54275.80,True,True
421,875834929,21,451,56547.20,56374.60,True,True
422,875834929,21,469,55625.30,71347.30,True,True
423,875834929,21,450,54321.10,56953.80,True,True
424,875834929,21,470,58000.90,56565.40,True,True
425,875834929,21,451,59283.70,55337.60,True,True
426,875834929,21,459,54702.30,55300.20,True,True
427,875834929,21,449,53301.50,55830.60,True,True
428,875834929,21,460,57266.20,56154.30,True,True
429,859057713,21,450,55806.60,60866.30,True,True
430,859057713,21,460,55353.00,56261.80,True,True
431,859057713,21,451,58145.30,59262.80,True,True
432,859057713,21,525,56783.10,56943.10,True,True
433,859057713,21,464,52220.60,57511.60,True,True
434,859057713,21,462,54622.70,54149.00,True,True
435,859057713,21,451,57137.70,56984.60,True,True
436,859057713,21,460,57247.60,54207.20,True,True
437,842280497,21,451,63195.30,55777.30,True,True
438,842280497,21,460,56087.30,53362.40,True,True
439,842280497,21,451,57900.60,54691.20,True,True
440,842280497,21,460,56791.90,56859.20,True,True
441,842280497,21,451,55299.20,55018.20,True,True
442,842280497,21,461,55177.10,57326.00,True,True
443,842280497,21,461,56465.10,56829.30,True,True
444,842280497,21,461,56990.60,64728.30,True,True
445,842280497,21,451,54556.60,56887.20,True,True
446,842280497,21,462,54576.90,55452.70,True,True
447,842280497,21,452,56399.00,59746.60,True,True
448,842280497,21,462,59189.20,56381.10,True,True
449,842280497,21,452,55170.50,57174.00,True,True
450,842280497,21,469,54544.30,55420.60,True,True
451,842280497,21,452,54993.90,56993.40,True,True
452,842280497,21,471,55876.40,54572.00,True,True
453,842280497,21,452,63819.70,55615.30,True,True
454,842280497,21,461,55561.20,56840.60,True,True
455,842280497,21,451,54568.50,56500.90,True,True
456,842280497,21,461,56241.80,55873.80,True,True
457,842280497,21,451,55837.50,55285.80,True,True
458,842280497,21,461,56955.10,54625.40,True,True
459,842280497,21,450,55786.20,55586.60,True,True
460,842280497,21,541,55468.00,75961.40,True,True
461,842280497,21,463,55896.20,55002.70,True,True
462,842280497,21,460,55047.00,54962.30,True,True
463,842280497,21,455,55468.10,54628.20,True,True
464,859057713,21,460,54861.50,56886.60,True,True
465,859057713,21,452,55303.70,57425.90,True,True
466,859057713,21,461,55898.10,54279.90,True,True
467,859057713,21,451,57641.40,56939.00,True,True
468,859057713,21,460,56119.80,69967.50,True,True
469,859057713,21,451,56385.30,59169.80,True,True
470,859057713,21,460,54131.30,57365.30,True,True
471,859057713,21,461,55292.60,54943.30,True,True
472,859057713,21,461,55128.50,55194.50,True,True
473,842280497,21,450,55259.40,56555.10,True,True
474,842280497,21,460,54596.70,63302.20,True,True
475,842280497,21,451,60674.30,55699.30,True,True
476,842280497,21,461,55681.50,75319.90,True,True
477,842280497,21,450,55986.00,56483.00,True,True
478,842280497,21,559,54586.50,54597.60,True,True
479,842280497,21,463,56275.70,57708.60,True,True
480,842280497,21,461,56098.60,56150.10,True,True
481,842280497,21,455,54478.90,54864.00,True,True
482,859057713,21,460,54128.70,54015.00,True,True
483,859057713,21,452,55874.30,55393.60,True,True
484,859057713,21,463,79986.40,56032.10,True,True
485,859057713,21,460,53995.00,53980.40,True,True
486,859057713,21,462,53588.10,55780.90,True,True
487,859057713,21,455,55399.30,56007.40,True,True
488,859057713,21,464,55468.00,58237.70,True,True
489,859057713,21,454,56176.10,54199.00,True,True
490,825503281,21,460,56333.00,61163.70,True,True
491,825503281,21,455,58301.40,55443.30,True,True
492,825503281,21,461,56006.70,59769.90,True,True
493,825503281,21,454,55778.70,58279.40,True,True
494,825503281,21,460,56503.90,57049.10,True,True
495,825503281,21,451,55422.00,57094.80,True,True
496,825503281,21,460,55264.60,53935.00,True,True
497,825503281,21,450,54430.40,55206.50,True,True
498,825503281,21,461,59634.00,56713.10,True,True
499,909389361,21,460,57356.00,53293.00,True,True
500,909389361,21,461,58689.40,55703.70,True,True
501,909389361,21,450,55171.30,55090.00,True,True
502,909389361,21,461,56016.10,56150.10,True,True
503,909389361,21,451,55253.80,54779.60,True,True
504,909389361,21,534,58166.30,55193.40,True,True
505,909389361,21,540,59304.80,54906.90,True,True
506,909389361,21,460,53926.00,54271.80,True,True
507,909389361,21,497,53449.90,56563.90,True,True
508,892612145,21,470,53777.30,54539.90,True,True
509,892612145,21,452,56615.20,57026.60,True,True
510,892612145,21,463,57425.80,54748.00,True,True
511,892612145,21,452,55946.70,54539.00,True,True
512,892612145,21,462,55746.70,54327.30,True,True
513,892612145,21,452,56336.50,59810.30,True,True
514,892612145,21,460,57825.70,55199.30,True,True
515,892612145,21,460,55262.10,57145.00,True,True
516,892612145,21,459,56424.60,54538.20,True,True
517,859057713,21,461,58646.80,57738.00,True,True
518,859057713,21,462,56189.70,57092.10,True,True
519,859057713,21,452,56075.40,56424.70,True,True
520,859057713,21,461,56257.10,70902.50,True,True
521,859057713,21,451,54926.80,56817.90,True,True
522,859057713,21,462,54973.90,56759.50,True,True
523,859057713,21,452,54861.60,56401.00,True,True
524,859057713,21,461,53987.30,55734.30,True,True
525,859057713,21,457,54625.50,57020.00,True,True
526,875834929,21,461,55180.90,56738.00,True,True
527,875834929,21,460,55066.20,58302.70,True,True
528,875834929,21,463,55295.70,57447.60,True,True
529,875834929,21,452,62549.50,56238.90,True,True
530,875834929,21,460,56293.80,56501.80,True,True
531,875834929,21,454,56035.50,55991.90,True,True
532,875834929,21,463,54514.90,55867.00,True,True
533,875834929,21,451,53559.30,55412.90,True,True
534,825503281,21,460,58385.10,57252.20,True,True
535,825503281,21,451,54685.90,58237.50,True,True
536,825503281,21,470,74713.30,55724.30,True,True
537,825503281,21,451,57021.70,54375.30,True,True
538,825503281,21,461,57230.00,55021.10,True,True
539,825503281,21,450,55619.90,54657.80,True,True
540,825503281,21,460,56961.80,55496.50,True,True
541,825503281,21,451,55714.40,56585.70,True,True
542,825503281,21,462,56442.90,65925.80,True,True
543,842280497,21,451,54732.00,59331.10,True,True
544,842280497,21,460,56812.00,56329.30,True,True
545,842280497,21,461,59770.80,56460.10,True,True
546,842280497,21,461,54126.90,56828.60,True,True
547,842280497,21,451,56835.20,55198.90,True,True
548,842280497,21,460,54304.70,55122.90,True,True
549,842280497,21,451,55080.10,56375.80,True,True
550,842280497,21,464,56418.60,56009.70,True,True
551,842280497,21,454,62321.40,57033.00,True,True
552,959655473,21,462,56173.60,54960.90,True,True
553,959655473,21,536,53450.70,56407.00,True,True
554,959655473,21,474,55411.70,58827.10,True,True
555,959655473,21,453,56503.90,57245.80,True,True
556,959655473,21,461,56707.60,57158.40,True,True
557,959655473,21,453,56335.30,54721.90,True,True
558,959655473,21,462,57881.20,55810.20,True,True
559,959655473,21,452,61228.70,57669.40,True,True
560,959655473,21,462,56637.00,54432.00,True,True
561,959655473,21,452,56638.70,56975.70,True,True
562,959655473,21,461,53239.60,57994.00,True,True
563,959655473,21,452,58652.50,59649.10,True,True
564,959655473,21,473,56387.10,56065.80,True,True
565,959655473,21,451,55505.60,58428.20,True,True
566,959655473,21,460,54748.60,55590.40,True,True
567,959655473,21,452,55767.80,54427.20,True,True
568,959655473,21,462,63798.50,57757.10,True,True
569,959655473,21,451,55862.00,56823.80,True,True
570,959655473,21,461,56041.40,56152.60,True,True
571,959655473,21,450,53569.20,54920.60,True,True
572,959655473,21,463,52720.20,54502.90,True,True
573,959655473,21,460,54927.10,54664.30,True,True
574,959655473,21,462,54616.90,54678.20,True,True
575,959655473,21,452,54273.10,54734.80,True,True
576,959655473,21,462,56214.70,64738.60,True,True
577,959655473,21,451,54049.70,59571.20,True,True
578,959655473,21,462,55967.00,56944.30,True,True
