Chunk_ID,Sequence_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
42,959655480,21,455,55261.00,56082.40,True,True
43,959655480,21,446,54536.60,54158.90,True,True
44,959655480,21,445,55504.30,58355.80,True,True
45,959655480,21,445,56153.30,56582.00,True,True
46,959655480,21,447,55794.60,55971.50,True,True
47,959655480,21,454,55125.70,56877.00,True,True
48,959655480,21,447,55579.60,55098.50,True,True
49,808726072,21,444,54353.40,54631.00,True,True
50,808726072,21,446,55574.40,55783.50,True,True
51,808726072,21,458,55611.80,56488.40,True,True
52,808726072,21,454,53871.20,55970.40,True,True
53,808726072,21,446,55382.90,54328.90,True,True
54,808726072,21,447,56609.30,53505.50,True,True
55,808726072,21,444,54455.30,55517.80,True,True
56,808726072,21,444,55262.10,54968.40,True,True
57,808726072,21,442,57430.10,58942.80,True,True
58,959655480,21,466,57381.40,36460.30,False,True
59,959655480,21,446,61687.10,37289.90,False,True
60,959655480,21,454,58580.70,35862.60,False,True
61,959655480,21,446,57881.00,35384.00,False,True
62,959655480,21,443,55916.10,37637.90,False,True
63,959655480,21,445,57053.80,36568.80,False,True
64,959655480,21,444,56759.50,44449.00,False,True
65,926101048,21,442,69815.20,39785.70,False,True
66,926101048,21,441,58340.90,35660.00,False,True
67,926101048,21,443,55970.10,35336.60,False,True
68,926101048,21,441,57500.30,35830.80,False,True
69,926101048,21,452,54761.90,34883.50,False,True
70,926101048,21,441,60197.00,34713.30,False,True
71,926101048,21,442,59852.80,36525.40,False,True
72,926101048,21,443,61680.00,35186.10,False,True
73,926101048,21,443,59524.80,37645.60,False,True
74,942878264,21,447,59773.80,36817.60,False,True
75,942878264,21,447,57922.40,35762.90,False,True
76,942878264,21,501,55268.50,71131.10,True,True
77,942878264,21,451,61574.80,53318.00,True,True
78,942878264,21,453,53291.50,54483.90,True,True
79,942878264,21,446,52652.20,54840.50,True,True
80,942878264,21,445,55361.40,54605.80,True,True
81,942878264,21,446,53778.50,53871.10,True,True
82,942878264,21,452,53239.40,54723.80,True,True
83,808726072,21,459,55034.00,54986.00,True,True
84,808726072,21,445,55287.60,55650.00,True,True
85,808726072,21,446,57409.40,56229.20,True,True
86,808726072,21,444,55202.90,54990.60,True,True
87,808726072,21,448,55912.20,55270.90,True,True
88,808726072,21,444,53902.10,54732.10,True,True
89,808726072,21,446,53685.70,57129.80,True,True
90,808726072,21,445,53669.80,56118.20,True,True
91,808726072,21,450,54374.30,55296.00,True,True
92,842280504,21,447,54184.10,57096.50,True,True
93,842280504,21,445,55792.90,56139.00,True,True
94,842280504,21,447,56172.40,54446.10,True,True
95,842280504,21,445,53478.20,56971.00,True,True
96,842280504,21,457,54452.10,54692.00,True,True
97,842280504,21,444,53643.50,54603.80,True,True
98,842280504,21,446,55297.80,54433.70,True,True
99,842280504,21,444,55437.00,54781.40,True,True
100,825503288,21,456,56290.60,54628.20,True,True
101,825503288,21,444,56677.50,55213.40,True,True
102,825503288,21,445,54434.20,56614.90,True,True
103,825503288,21,445,55653.80,54335.10,True,True
104,825503288,21,446,55063.00,54987.60,True,True
105,825503288,21,444,54195.30,53922.40,True,True
106,825503288,21,445,53766.00,56022.60,True,True
107,825503288,21,446,55666.10,55675.20,True,True
108,825503288,21,445,55897.90,55819.10,True,True
109,825503288,21,444,55515.70,52936.00,True,True
110,825503288,21,445,55605.30,56946.00,True,True
111,825503288,21,444,56839.60,55897.40,True,True
112,825503288,21,445,54957.70,56297.70,True,True
113,825503288,21,498,55669.80,57226.30,True,True
114,825503288,21,454,55522.80,53945.40,True,True
115,825503288,21,443,56508.60,55047.70,True,True
116,825503288,21,444,54393.40,53973.20,True,True
117,842280504,21,444,54880.70,56102.00,True,True
118,842280504,21,445,55115.00,56650.10,True,True
119,842280504,21,444,55149.60,55511.70,True,True
120,842280504,21,445,55693.70,53529.10,True,True
121,842280504,21,507,54572.00,54531.80,True,True
122,842280504,21,444,54160.60,55319.00,True,True
123,842280504,21,444,55377.20,54983.90,True,True
124,842280504,21,454,56831.50,54822.00,True,True
125,842280504,21,444,53623.40,55245.10,True,True
126,842280504,21,446,55249.30,54960.10,True,True
127,842280504,21,443,56394.50,53064.30,True,True
128,842280504,21,445,56371.60,52719.00,True,True
129,842280504,21,444,56262.40,55556.20,True,True
130,842280504,21,446,57279.40,55138.30,True,True
131,842280504,21,444,54559.70,53884.20,True,True
132,842280504,21,445,55721.10,54927.70,True,True
133,842280504,21,454,52975.60,54626.10,True,True
134,842280504,21,445,56383.40,57823.00,True,True
135,825503288,21,444,54619.20,55594.30,True,True
136,825503288,21,446,56415.60,53602.40,True,True
137,825503288,21,446,54716.10,56544.80,True,True
138,825503288,21,456,54939.50,56549.30,True,True
139,825503288,21,445,54158.20,54963.40,True,True
140,825503288,21,444,56415.30,54602.70,True,True
141,825503288,21,444,54351.10,53936.70,True,True
142,825503288,21,445,57391.40,53134.40,True,True
143,825503288,21,454,57106.30,57329.10,True,True
144,926101048,21,445,54377.80,54743.90,True,True
145,926101048,21,443,54984.60,53592.20,True,True
146,926101048,21,445,54378.50,53948.60,True,True
147,926101048,21,453,54336.80,54516.10,True,True
148,926101048,21,446,56270.90,56053.40,True,True
149,926101048,21,444,54192.10,56115.50,True,True
150,926101048,21,446,55748.50,54933.40,True,True
151,926101048,21,443,54880.80,54692.10,True,True
152,959655480,21,455,54058.10,55312.20,True,True
153,959655480,21,446,56637.90,54984.50,True,True
154,959655480,21,446,53717.80,54009.50,True,True
155,959655480,21,447,54914.20,53612.50,True,True
156,959655480,21,445,58305.60,55267.50,True,True
157,959655480,21,455,56509.90,52455.40,True,True
158,959655480,21,445,54310.10,55125.60,True,True
159,959655480,21,443,56501.80,56098.00,True,True
160,959655480,21,459,55758.40,55358.20,True,True
161,959655480,21,445,54925.30,57198.80,True,True
162,959655480,21,447,52655.70,55800.90,True,True
163,959655480,21,443,55281.50,59536.90,True,True
164,959655480,21,442,86238.90,35767.50,False,True
165,959655480,21,445,60081.90,35586.30,False,True
166,959655480,21,443,62171.10,35741.90,False,True
167,959655480,21,446,57453.50,36093.60,False,True
168,959655480,21,457,58564.10,37189.20,False,True
169,825503288,21,456,60555.30,44509.40,False,True
170,825503288,21,443,70249.00,40202.90,False,True
171,825503288,21,447,62104.50,38976.80,False,True
172,825503288,21,446,57718.30,37538.20,False,True
173,825503288,21,447,58338.40,60433.70,True,True
174,825503288,21,447,64279.50,33552.10,False,True
175,825503288,21,450,60046.30,35263.40,False,True
176,942878264,21,444,57744.80,40162.90,False,True
177,942878264,21,455,61640.90,36920.00,False,True
178,942878264,21,443,59245.10,35753.00,False,True
179,942878264,21,448,63824.90,35630.50,False,True
180,942878264,21,444,63120.80,36312.80,False,True
181,942878264,21,446,54840.50,36923.90,False,True
182,942878264,21,444,57462.50,41348.30,False,True
183,942878264,21,446,77616.10,37343.70,False,True
184,942878264,21,447,57802.50,37805.60,False,True
185,959655480,21,449,57768.50,39448.60,False,True
186,959655480,21,453,56485.50,36156.80,False,True
187,959655480,21,446,55206.40,36473.70,False,True
188,959655480,21,445,57588.70,36858.90,False,True
189,959655480,21,445,55983.10,67624.60,True,True
190,959655480,21,447,56203.80,55005.20,True,True
191,959655480,21,448,62109.40,36111.10,False,True
192,959655480,21,445,58794.60,35503.30,False,True
193,959655480,21,492,55136.60,59725.90,True,True
194,942878264,21,471,55186.00,53792.10,True,True
195,942878264,21,458,54482.60,36526.40,False,True
196,942878264,21,445,57587.90,38212.70,False,True
197,942878264,21,444,62139.70,35909.20,False,True
198,942878264,21,448,61180.80,36228.30,False,True
199,942878264,21,453,58794.20,55965.00,True,True
200,942878264,21,447,53728.10,33067.50,False,True
201,959655480,21,440,64997.30,63762.80,True,True
202,959655480,21,444,53932.40,68367.90,True,True
203,959655480,21,452,57170.00,58858.20,True,True
204,959655480,21,441,62597.60,54315.50,True,True
205,959655480,21,443,55683.10,52531.50,True,True
206,959655480,21,464,52598.90,32002.60,False,True
207,959655480,21,452,62972.90,35307.10,False,True
208,959655480,21,440,59277.60,35467.60,False,True
209,959655480,21,444,57723.20,35611.60,False,True
210,959655480,21,444,59864.70,35578.10,False,True
211,959655480,21,453,66533.60,40709.00,False,True
212,959655480,21,445,57898.20,37283.50,False,True
213,959655480,21,442,59042.70,34794.40,False,True
214,959655480,21,445,57992.40,55074.10,True,True
215,959655480,21,448,55820.30,52144.90,True,True
216,959655480,21,445,58000.00,54373.20,True,True
217,808726072,21,444,59814.60,51707.00,True,True
218,808726072,21,519,54820.10,58154.20,True,True
219,808726072,21,446,53999.50,54893.50,True,True
220,808726072,21,454,52235.10,35007.90,False,True
221,808726072,21,461,62254.20,36328.40,False,True
222,808726072,21,445,61438.80,34163.80,False,True
223,808726072,21,446,56154.80,58189.20,True,True
224,808726072,21,443,53086.90,56099.10,True,True
225,825503288,21,443,57642.70,35114.50,False,True
226,825503288,21,444,59180.20,36588.20,False,True
227,825503288,21,456,63363.00,34210.80,False,True
228,825503288,21,444,64110.80,35228.50,False,True
229,825503288,21,446,55789.10,35586.10,False,True
230,825503288,21,446,59870.20,34330.40,False,True
231,825503288,21,445,63189.40,34125.80,False,True
232,959655480,21,446,56758.30,35212.80,False,True
233,959655480,21,502,59102.90,37300.10,False,True
234,959655480,21,444,64016.50,34785.50,False,True
235,959655480,21,445,56740.70,54687.40,True,True
236,959655480,21,457,52559.40,32452.50,False,True
237,959655480,21,445,58758.90,36256.80,False,True
238,959655480,21,444,58051.80,38229.10,False,True
239,808726072,21,445,70298.90,34217.30,False,True
240,808726072,21,446,60513.40,33269.40,False,True
241,808726072,21,444,77799.40,40742.20,False,True
242,808726072,21,444,61228.10,35314.60,False,True
243,808726072,21,456,68484.40,37081.20,False,True
244,808726072,21,444,58954.00,37801.10,False,True
245,808726072,21,446,60605.60,37030.50,False,True
246,808726072,21,445,59499.50,37700.00,False,True
247,825503288,21,445,60429.50,37096.90,False,True
248,825503288,21,444,59588.00,36900.70,False,True
249,825503288,21,444,60545.00,36473.60,False,True
250,825503288,21,446,60568.20,35709.00,False,True
251,825503288,21,516,58749.30,37340.40,False,True
252,825503288,21,453,58534.70,36358.10,False,True
253,825503288,21,446,61527.60,35988.70,False,True
254,825503288,21,443,60177.00,38744.40,False,True
255,825503288,21,445,56072.20,59655.90,True,True
256,959655480,21,448,55978.10,56168.80,True,True
257,959655480,21,458,56250.80,54085.70,True,True
258,959655480,21,448,55213.50,54901.00,True,True
259,959655480,21,446,54155.70,54287.70,True,True
260,959655480,21,444,56474.40,55457.40,True,True
261,959655480,21,450,55902.40,54553.30,True,True
262,959655480,21,445,53473.40,54440.00,True,True
263,959655480,21,445,54750.90,55366.90,True,True
264,959655480,21,444,54476.40,54366.30,True,True
265,959655480,21,445,53718.80,55639.40,True,True
266,959655480,21,445,54728.80,55696.40,True,True
267,959655480,21,449,55482.80,54487.80,True,True
268,959655480,21,444,58880.30,53477.90,True,True
269,959655480,21,446,54970.80,54586.90,True,True
270,959655480,21,494,55250.60,54672.50,True,True
271,959655480,21,455,55082.90,54080.30,True,True
272,959655480,21,444,53165.30,52642.50,True,True
273,959655480,21,446,55289.30,55199.60,True,True
274,808726072,21,445,54670.20,53331.50,True,True
275,808726072,21,446,57129.60,56862.20,True,True
276,808726072,21,454,54132.20,55151.80,True,True
277,808726072,21,445,57381.60,54449.20,True,True
278,808726072,21,448,54703.10,55055.00,True,True
279,808726072,21,446,54368.30,54839.20,True,True
280,808726072,21,446,53475.50,55326.30,True,True
281,808726072,21,444,55062.10,56570.90,True,True
282,808726072,21,445,53942.00,56096.60,True,True
283,942878264,21,446,55651.30,59499.40,True,True
284,942878264,21,444,55913.70,55181.50,True,True
285,942878264,21,444,56297.10,54417.60,True,True
286,942878264,21,445,53341.20,55473.30,True,True
287,942878264,21,447,57478.50,54362.60,True,True
288,942878264,21,443,52476.50,57550.20,True,True
289,942878264,21,446,53605.00,58613.30,True,True
290,942878264,21,455,53962.40,54536.70,True,True
291,825503288,21,447,54998.30,56337.40,True,True
292,825503288,21,444,52504.30,56383.50,True,True
293,825503288,21,497,54905.30,55216.00,True,True
294,825503288,21,453,55180.40,57240.30,True,True
295,825503288,21,448,54694.60,54101.40,True,True
296,825503288,21,446,53775.60,55274.40,True,True
297,825503288,21,445,54552.30,55869.70,True,True
298,825503288,21,443,55975.90,55786.10,True,True
299,825503288,21,455,53649.60,54353.80,True,True
300,942878264,21,445,56097.40,55093.90,True,True
301,942878264,21,446,72860.80,65865.40,True,True
302,942878264,21,457,53100.50,57039.00,True,True
303,942878264,21,455,54383.40,58408.60,True,True
304,942878264,21,448,56095.80,56952.70,True,True
305,942878264,21,445,53892.10,54628.10,True,True
306,942878264,21,444,56175.40,54826.50,True,True
307,942878264,21,450,52379.20,53756.10,True,True
308,942878264,21,448,55688.70,55862.10,True,True
309,825503288,21,445,53674.50,55944.70,True,True
310,825503288,21,444,55158.30,55035.10,True,True
311,825503288,21,445,55226.10,52290.60,True,True
312,825503288,21,445,58751.50,53363.00,True,True
313,825503288,21,448,57921.60,54427.60,True,True
314,825503288,21,443,53739.70,54697.70,True,True
315,825503288,21,444,55249.20,53420.70,True,True
316,825503288,21,447,57133.70,35849.10,False,True
317,959655480,21,444,60454.10,61363.20,True,True
318,959655480,21,446,54226.80,56318.00,True,True
319,959655480,21,444,57250.50,55642.70,True,True
320,959655480,21,446,55758.40,55719.20,True,True
321,959655480,21,447,55689.20,52582.20,True,True
322,959655480,21,446,55311.60,56031.90,True,True
323,959655480,21,444,55106.00,52233.10,True,True
324,959655480,21,450,54966.00,56527.20,True,True
325,959655480,21,446,56306.20,54620.50,True,True
326,959655480,21,456,55470.30,55434.90,True,True
327,959655480,21,444,53486.40,55865.40,True,True
328,959655480,21,445,57066.50,53631.60,True,True
329,959655480,21,444,55529.70,62345.60,True,True
330,959655480,21,445,52365.40,55708.20,True,True
331,959655480,21,454,52448.30,52512.90,True,True
332,959655480,21,446,53497.40,55074.80,True,True
333,959655480,21,520,55632.90,55081.00,True,True
334,926101048,21,485,58878.40,55597.90,True,True
335,926101048,21,456,54786.80,54317.90,True,True
336,926101048,21,446,54785.50,53381.30,True,True
337,926101048,21,444,55696.50,57467.10,True,True
338,926101048,21,446,56689.70,55767.80,True,True
339,926101048,21,443,54055.90,53957.00,True,True
340,926101048,21,448,55651.60,53500.30,True,True
341,926101048,21,444,55546.80,55500.60,True,True
342,926101048,21,445,54512.00,55896.80,True,True
343,959655480,21,496,55616.30,54993.60,True,True
344,959655480,21,442,56450.30,55781.90,True,True
345,959655480,21,441,54884.70,56703.00,True,True
346,959655480,21,441,54301.20,53397.40,True,True
347,959655480,21,440,55122.80,54711.40,True,True
348,959655480,21,442,55728.40,56679.70,True,True
349,959655480,21,440,53826.80,53588.00,True,True
350,959655480,21,442,53943.80,56455.30,True,True
351,959655480,21,452,52999.30,54382.60,True,True
352,959655480,21,446,54118.20,38800.70,False,True
353,959655480,21,455,62728.50,36567.50,False,True
354,959655480,21,447,55236.00,56168.70,True,True
355,959655480,21,448,53488.40,54509.60,True,True
356,959655480,21,445,54427.80,54469.40,True,True
357,959655480,21,446,54971.30,54286.50,True,True
358,959655480,21,445,55502.70,54780.90,True,True
359,959655480,21,446,54350.60,53566.40,True,True
360,909323832,21,445,55091.00,58324.70,True,True
361,909323832,21,447,54300.70,56453.70,True,True
362,909323832,21,444,57378.50,53753.40,True,True
363,909323832,21,445,55394.10,54201.00,True,True
364,909323832,21,445,55605.00,54198.80,True,True
365,909323832,21,446,57762.70,58743.50,True,True
366,909323832,21,445,55876.50,55875.60,True,True
367,909323832,21,446,53141.20,54902.90,True,True
368,909323832,21,444,54326.50,56162.30,True,True
369,842280504,21,449,56539.10,56123.00,True,True
370,842280504,21,511,54514.90,54285.60,True,True
371,842280504,21,455,53751.00,56139.50,True,True
372,842280504,21,445,53810.00,55232.50,True,True
373,842280504,21,445,54032.20,56535.50,True,True
374,842280504,21,443,54953.00,55312.00,True,True
375,842280504,21,446,55575.20,54575.90,True,True
376,842280504,21,444,56223.50,54421.80,True,True
377,842280504,21,446,55297.70,55502.60,True,True
378,942878264,21,470,53726.50,55919.50,True,True
379,942878264,21,446,55605.30,56550.00,True,True
380,942878264,21,444,56118.70,55762.20,True,True
381,942878264,21,455,53925.80,55519.20,True,True
382,942878264,21,444,56261.60,55645.50,True,True
383,942878264,21,446,53966.90,53928.50,True,True
384,942878264,21,445,54728.00,54138.60,True,True
385,942878264,21,458,55831.60,55621.30,True,True
386,942878264,21,445,56004.10,55524.80,True,True
387,942878264,21,446,54979.70,54749.70,True,True
388,942878264,21,445,55260.10,54181.20,True,True
389,942878264,21,451,55064.70,56322.20,True,True
390,942878264,21,445,55631.80,54428.40,True,True
391,942878264,21,445,56153.50,55301.90,True,True
392,942878264,21,445,54540.90,55432.00,True,True
393,942878264,21,446,54063.50,55472.40,True,True
394,942878264,21,444,54730.10,56152.00,True,True
395,808726072,21,447,54600.40,56283.80,True,True
396,808726072,21,446,55081.30,54039.60,True,True
397,808726072,21,445,54257.20,54914.40,True,True
398,808726072,21,530,54163.40,53459.30,True,True
399,808726072,21,456,56774.20,55006.30,True,True
400,808726072,21,444,54559.50,54893.60,True,True
401,808726072,21,445,56521.90,54598.00,True,True
402,808726072,21,447,57448.30,53980.40,True,True
403,808726072,21,446,53699.60,56087.00,True,True
404,942878264,21,453,58611.70,34899.70,False,True
405,942878264,21,445,56160.40,56527.90,True,True
406,942878264,21,442,55208.90,54425.20,True,True
407,942878264,21,446,56063.90,55099.30,True,True
408,942878264,21,444,55234.10,54181.60,True,True
409,942878264,21,454,55132.30,55127.20,True,True
410,942878264,21,445,54779.90,55300.50,True,True
411,942878264,21,445,54483.90,54830.80,True,True
412,942878264,21,513,58318.10,53896.00,True,True
413,859057720,21,456,54480.80,55461.60,True,True
414,859057720,21,444,53940.50,56820.10,True,True
415,859057720,21,446,56575.10,55859.90,True,True
416,859057720,21,444,55410.10,55405.00,True,True
417,859057720,21,445,54149.10,55269.00,True,True
418,859057720,21,445,54411.90,55187.40,True,True
419,859057720,21,446,56715.30,54372.50,True,True
420,859057720,21,444,53823.00,55952.70,True,True
421,859057720,21,449,54489.10,54181.00,True,True
422,959655480,21,439,54274.20,55668.20,True,True
423,959655480,21,441,58222.30,35732.20,False,True
424,959655480,21,442,58704.20,59714.30,True,True
425,959655480,21,457,54726.10,54019.40,True,True
426,959655480,21,444,55244.30,56347.60,True,True
427,959655480,21,445,54598.00,57446.20,True,True
428,942878264,21,445,53099.80,56404.80,True,True
429,942878264,21,446,55553.70,56735.10,True,True
430,942878264,21,453,53350.50,54688.40,True,True
431,942878264,21,445,53270.10,54741.70,True,True
432,942878264,21,449,54008.30,56593.90,True,True
433,942878264,21,446,57127.60,56257.40,True,True
434,942878264,21,444,54808.10,53860.40,True,True
435,942878264,21,455,54502.80,54423.00,True,True
436,942878264,21,446,56676.80,54589.10,True,True
437,959655480,21,446,53938.80,56370.50,True,True
438,959655480,21,447,56903.10,52208.60,True,True
439,959655480,21,448,58020.30,56290.80,True,True
440,959655480,21,445,56808.20,55954.10,True,True
441,959655480,21,447,54234.80,56502.90,True,True
442,959655480,21,445,56361.10,57619.50,True,True
443,959655480,21,445,54699.40,56039.10,True,True
444,959655480,21,455,57508.00,81746.90,True,True
445,959655480,21,445,52864.00,56113.10,True,True
446,808726072,21,444,55840.40,56578.80,True,True
447,808726072,21,449,56288.30,55622.40,True,True
448,808726072,21,444,55409.40,56097.70,True,True
449,808726072,21,454,55726.00,54924.70,True,True
450,808726072,21,443,56230.10,58209.30,True,True
451,808726072,21,477,58014.40,36617.30,False,True
452,808726072,21,456,58900.40,37992.60,False,True
453,808726072,21,443,62949.50,41624.20,False,True
454,808726072,21,443,63656.90,36842.40,False,True
455,808726072,21,445,64873.80,38679.20,False,True
456,808726072,21,450,64160.80,38242.40,False,True
457,808726072,21,445,62996.90,40615.00,False,True
458,808726072,21,444,59331.20,39746.20,False,True
459,808726072,21,446,62641.70,78711.70,True,True
460,842280504,21,444,56510.50,56315.00,True,True
461,842280504,21,449,54938.50,55783.50,True,True
462,842280504,21,458,57424.30,54614.80,True,True
463,842280504,21,445,56641.20,55966.60,True,True
464,842280504,21,448,54323.70,54972.00,True,True
465,842280504,21,447,56642.60,54644.60,True,True
466,842280504,21,444,58345.70,62613.10,True,True
467,808726072,21,453,64722.50,68062.20,True,True
468,808726072,21,446,54602.50,55802.80,True,True
469,808726072,21,443,52912.60,58256.40,True,True
470,808726072,21,445,55940.00,55649.80,True,True
471,808726072,21,444,54083.00,55314.20,True,True
472,808726072,21,446,56180.50,55655.80,True,True
473,808726072,21,446,56959.10,55162.60,True,True
474,808726072,21,485,54772.90,53135.10,True,True
475,808726072,21,442,54620.40,55142.70,True,True
476,959655480,21,456,56057.60,54713.10,True,True
477,959655480,21,444,56221.70,56191.60,True,True
478,959655480,21,449,53195.60,54690.60,True,True
479,959655480,21,448,57932.90,54518.20,True,True
480,959655480,21,447,56136.30,54037.00,True,True
481,959655480,21,444,55290.50,55362.30,True,True
482,959655480,21,445,54983.30,54706.40,True,True
483,959655480,21,445,53251.30,57159.20,True,True
484,959655480,21,521,54157.50,55388.90,True,True
485,808726072,21,454,57116.00,56253.70,True,True
486,808726072,21,445,54846.90,56535.30,True,True
487,808726072,21,446,57186.50,36876.60,False,True
488,808726072,21,445,59585.00,35063.20,False,True
489,808726072,21,457,57185.20,54275.10,True,True
490,808726072,21,445,53489.60,56502.70,True,True
491,808726072,21,449,55461.70,56433.60,True,True
492,808726072,21,447,54802.10,55502.10,True,True
493,808726072,21,445,56044.30,51976.80,True,True
494,808726072,21,447,54923.40,55132.40,True,True
495,808726072,21,447,54775.20,56132.20,True,True
496,808726072,21,445,55176.10,56016.10,True,True
497,808726072,21,445,54902.70,55062.20,True,True
498,808726072,21,443,55534.00,56683.00,True,True
499,808726072,21,446,57926.30,55408.10,True,True
500,808726072,21,444,53439.90,55382.10,True,True
501,808726072,21,447,59142.00,55558.40,True,True
502,959655480,21,446,54501.20,56032.10,True,True
503,959655480,21,454,55295.00,55644.70,True,True
504,959655480,21,445,55311.70,60324.60,True,True
505,959655480,21,444,57689.70,36508.10,False,True
506,959655480,21,522,60889.10,38410.80,False,True
507,959655480,21,455,59228.90,63848.10,True,True
508,959655480,21,444,54963.40,54703.50,True,True
509,959655480,21,445,55932.20,56117.00,True,True
510,959655480,21,445,54201.00,53209.80,True,True
511,942878264,21,446,54666.00,55884.20,True,True
512,942878264,21,446,53706.20,56071.70,True,True
513,942878264,21,446,57913.70,52360.40,True,True
514,942878264,21,444,56038.10,52936.10,True,True
515,942878264,21,445,60799.60,56771.70,True,True
516,942878264,21,446,56242.70,54945.80,True,True
517,942878264,21,450,55440.80,56931.90,True,True
518,942878264,21,444,54058.00,54890.20,True,True
519,959655480,21,446,55466.80,55120.90,True,True
520,959655480,21,446,55475.30,54669.10,True,True
521,959655480,21,446,54060.20,55107.00,True,True
522,959655480,21,455,54801.90,61308.30,True,True
523,959655480,21,446,54600.70,54566.20,True,True
524,959655480,21,444,54812.50,53379.60,True,True
525,959655480,21,501,54509.60,52648.40,True,True
526,959655480,21,453,55806.60,56109.60,True,True
527,959655480,21,447,53737.40,56352.60,True,True
528,808726072,21,441,53718.90,54823.40,True,True
529,808726072,21,442,55381.10,54214.20,True,True
530,808726072,21,441,55806.80,87903.50,True,True
531,808726072,21,455,55182.10,55115.70,True,True
532,808726072,21,442,58383.70,54946.70,True,True
533,808726072,21,442,54852.10,54716.10,True,True
534,808726072,21,456,57733.20,36127.50,False,True
535,808726072,21,443,59485.30,57524.70,True,True
536,959655480,21,444,56069.60,34481.10,False,True
537,959655480,21,455,55931.30,35339.70,False,True
538,959655480,21,453,57023.90,35885.50,False,True
539,959655480,21,446,88893.90,35323.10,False,True
540,959655480,21,443,55818.20,37700.00,False,True
541,959655480,21,446,59643.60,34168.50,False,True
542,959655480,21,444,59035.20,34672.80,False,True
543,959655480,21,455,81258.10,39466.90,False,True
544,909323832,21,444,61541.40,38665.30,False,True
545,909323832,21,448,64214.20,37185.20,False,True
546,909323832,21,445,81699.60,56486.90,True,True
547,909323832,21,445,56018.50,72278.30,True,True
548,909323832,21,445,56765.70,35076.10,False,True
549,909323832,21,446,55953.20,36849.70,False,True
550,909323832,21,445,60265.40,37396.30,False,True
551,909323832,21,444,73964.00,56739.10,True,True
552,909323832,21,446,56037.10,54751.40,True,True
553,909323832,21,445,56397.30,33522.10,False,True
554,909323832,21,444,56993.20,34126.40,False,True
555,909323832,21,444,56553.20,36301.80,False,True
556,909323832,21,454,58944.80,54352.00,True,True
557,909323832,21,445,53642.60,70960.60,True,True
558,942878264,21,489,57524.50,36184.10,False,True
559,942878264,21,483,57237.00,35145.70,False,True
560,942878264,21,482,62837.50,37507.60,False,True
561,942878264,21,486,63496.60,56910.70,True,True
562,942878264,21,494,60206.50,54002.00,True,True
563,942878264,21,482,55226.00,57408.40,True,True
564,942878264,21,479,54965.00,55121.80,True,True
565,942878264,21,480,55579.60,54159.60,True,True
566,808726072,21,495,56477.90,55443.70,True,True
567,808726072,21,459,57760.60,55858.40,True,True
568,808726072,21,445,56933.70,57155.10,True,True
569,808726072,21,444,56904.30,54407.40,True,True
570,808726072,21,463,56103.60,55389.10,True,True
571,808726072,21,445,58677.50,55723.80,True,True
572,808726072,21,454,56862.00,54839.10,True,True
573,808726072,21,447,56907.20,55919.30,True,True
574,808726072,21,444,55478.40,54262.60,True,True
575,859057720,21,476,55495.70,54468.00,True,True
576,859057720,21,453,54939.10,52744.10,True,True
577,859057720,21,448,56867.00,57291.90,True,True
578,859057720,21,444,58083.10,57820.20,True,True
